match_id,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type
12190915,128132,"Santa M. Di Pula, Singles Quali., M-ITF-ITA-02A",santa-m-di-pula-singles-quali-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190916,128132,"Santa M. Di Pula, Singles Quali., M-ITF-ITA-02A",santa-m-di-pula-singles-quali-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190917,128132,"Santa M. Di Pula, Singles Quali., M-ITF-ITA-02A",santa-m-di-pula-singles-quali-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190918,128132,"Santa M. Di Pula, Singles Quali., M-ITF-ITA-02A",santa-m-di-pula-singles-quali-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190919,128172,"Santa M. Di Pula, Singles Main, M-ITF-ITA-02A",santa-m-di-pula-singles-main-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190920,128172,"Santa M. Di Pula, Singles Main, M-ITF-ITA-02A",santa-m-di-pula-singles-main-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190921,128173,"Santa M. Di Pula, Singles Quali., W-ITF-ITA-01A",santa-m-di-pula-singles-quali-w-itf-ita-01a,,ITF Women,itf-women,12,Red clay,,False,False,False,False,0,2
12190922,128172,"Santa M. Di Pula, Singles Main, M-ITF-ITA-02A",santa-m-di-pula-singles-main-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190923,128173,"Santa M. Di Pula, Singles Quali., W-ITF-ITA-01A",santa-m-di-pula-singles-quali-w-itf-ita-01a,,ITF Women,itf-women,12,Red clay,,False,False,False,False,0,2
12190924,128132,"Santa M. Di Pula, Singles Quali., M-ITF-ITA-02A",santa-m-di-pula-singles-quali-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190925,128173,"Santa M. Di Pula, Singles Quali., W-ITF-ITA-01A",santa-m-di-pula-singles-quali-w-itf-ita-01a,,ITF Women,itf-women,12,Red clay,,False,False,False,False,0,2
12190926,128172,"Santa M. Di Pula, Singles Main, M-ITF-ITA-02A",santa-m-di-pula-singles-main-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190927,128173,"Santa M. Di Pula, Singles Quali., W-ITF-ITA-01A",santa-m-di-pula-singles-quali-w-itf-ita-01a,,ITF Women,itf-women,12,Red clay,,False,False,False,False,0,2
12190928,128132,"Santa M. Di Pula, Singles Quali., M-ITF-ITA-02A",santa-m-di-pula-singles-quali-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190929,128173,"Santa M. Di Pula, Singles Quali., W-ITF-ITA-01A",santa-m-di-pula-singles-quali-w-itf-ita-01a,,ITF Women,itf-women,12,Red clay,,False,False,False,False,0,2
12190930,128132,"Santa M. Di Pula, Singles Quali., M-ITF-ITA-02A",santa-m-di-pula-singles-quali-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190931,128173,"Santa M. Di Pula, Singles Quali., W-ITF-ITA-01A",santa-m-di-pula-singles-quali-w-itf-ita-01a,,ITF Women,itf-women,12,Red clay,,False,False,False,False,0,2
12190932,128132,"Santa M. Di Pula, Singles Quali., M-ITF-ITA-02A",santa-m-di-pula-singles-quali-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190933,128172,"Santa M. Di Pula, Singles Main, M-ITF-ITA-02A",santa-m-di-pula-singles-main-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190934,128173,"Santa M. Di Pula, Singles Quali., W-ITF-ITA-01A",santa-m-di-pula-singles-quali-w-itf-ita-01a,,ITF Women,itf-women,12,Red clay,,False,False,False,False,0,2
12190935,128172,"Santa M. Di Pula, Singles Main, M-ITF-ITA-02A",santa-m-di-pula-singles-main-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12190936,128150,"Tarragona, Singles Qualifying, M-ITF-ESP-06A",tarragona-singles-qualifying-m-itf-esp-06a,,ITF Men,itf-men,22,Red clay,,False,False,False,False,0,2
12190937,128150,"Tarragona, Singles Qualifying, M-ITF-ESP-06A",tarragona-singles-qualifying-m-itf-esp-06a,,ITF Men,itf-men,22,Red clay,,False,False,False,False,0,2
12190938,128150,"Tarragona, Singles Qualifying, M-ITF-ESP-06A",tarragona-singles-qualifying-m-itf-esp-06a,,ITF Men,itf-men,22,Red clay,,False,False,False,False,0,2
12190969,128148,"Heraklion, Singles Qualifying, M-ITF-GRE-04A",heraklion-singles-qualifying-m-itf-gre-04a,,ITF Men,itf-men,15,Hardcourt outdoor,,False,False,False,False,0,2
12190970,128148,"Heraklion, Singles Qualifying, M-ITF-GRE-04A",heraklion-singles-qualifying-m-itf-gre-04a,,ITF Men,itf-men,15,Hardcourt outdoor,,False,False,False,False,0,2
12190972,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12190973,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12190974,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12190975,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,False,False,False,0,2
12190976,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190977,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,13,Hardcourt indoor,,False,False,False,False,0,2
12190978,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190979,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190980,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190981,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190982,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190983,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190984,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190985,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190986,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190987,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190988,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190989,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190990,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190991,128174,"Trnava, Singles Qualifying, M-ITF-SVK-01A",trnava-singles-qualifying-m-itf-svk-01a,,ITF Men,itf-men,15,Hardcourt indoor,,False,False,False,False,0,2
12190992,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,12,Hardcourt outdoor,,False,False,False,False,0,2
12190993,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12190994,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12190995,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12190996,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12190997,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12190998,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12190999,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12191000,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12191001,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12191002,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12191006,128144,"Sharm ElSheikh, Singles Qualifying, W-ITF-EGY-09A",sharm-elsheikh-singles-qualifying-w-itf-egy-09a,,ITF Women,itf-women,14,Hardcourt outdoor,,False,False,False,False,0,2
12191028,128156,"Sao Leopoldo, Brazil, Qualifying",sao-leopoldo-brazil-qualifying,,Challenger,challenger,117,Red clay,,False,False,False,False,0,2
12191095,128138,"Murska Sobota, Singles Qualifying, W-ITF-SLO-02A",murska-sobota-singles-qualifying-w-itf-slo-02a,,ITF Women,itf-women,16,Hardcourt indoor,,False,False,False,False,0,2
12191096,128138,"Murska Sobota, Singles Qualifying, W-ITF-SLO-02A",murska-sobota-singles-qualifying-w-itf-slo-02a,,ITF Women,itf-women,15,Hardcourt indoor,,False,False,False,False,0,2
12191097,128138,"Murska Sobota, Singles Qualifying, W-ITF-SLO-02A",murska-sobota-singles-qualifying-w-itf-slo-02a,,ITF Women,itf-women,15,Hardcourt indoor,,False,False,False,False,0,2
12191098,128153,"Croissy-Beaubourg, Singles Q., W-ITF-FRA-10A",croissy-beaubourg-singles-q-w-itf-fra-10a,,ITF Women,itf-women,27,Hardcourt indoor,,False,False,False,False,0,2
12191099,128138,"Murska Sobota, Singles Qualifying, W-ITF-SLO-02A",murska-sobota-singles-qualifying-w-itf-slo-02a,,ITF Women,itf-women,15,Hardcourt indoor,,False,False,False,False,0,2
12191100,128138,"Murska Sobota, Singles Qualifying, W-ITF-SLO-02A",murska-sobota-singles-qualifying-w-itf-slo-02a,,ITF Women,itf-women,15,Hardcourt indoor,,False,False,False,False,0,2
12191101,128153,"Croissy-Beaubourg, Singles Q., W-ITF-FRA-10A",croissy-beaubourg-singles-q-w-itf-fra-10a,,ITF Women,itf-women,27,Hardcourt indoor,,False,False,False,False,0,2
12191102,128138,"Murska Sobota, Singles Qualifying, W-ITF-SLO-02A",murska-sobota-singles-qualifying-w-itf-slo-02a,,ITF Women,itf-women,15,Hardcourt indoor,,False,False,False,False,0,2
12191103,128138,"Murska Sobota, Singles Qualifying, W-ITF-SLO-02A",murska-sobota-singles-qualifying-w-itf-slo-02a,,ITF Women,itf-women,15,Hardcourt indoor,,False,False,False,False,0,2
12191104,128138,"Murska Sobota, Singles Qualifying, W-ITF-SLO-02A",murska-sobota-singles-qualifying-w-itf-slo-02a,,ITF Women,itf-women,15,Hardcourt indoor,,False,False,False,False,0,2
12191113,128150,"Tarragona, Singles Qualifying, M-ITF-ESP-06A",tarragona-singles-qualifying-m-itf-esp-06a,,ITF Men,itf-men,22,Red clay,,False,False,False,False,0,2
12191114,128150,"Tarragona, Singles Qualifying, M-ITF-ESP-06A",tarragona-singles-qualifying-m-itf-esp-06a,,ITF Men,itf-men,22,Red clay,,False,False,False,False,0,2
12191115,128150,"Tarragona, Singles Qualifying, M-ITF-ESP-06A",tarragona-singles-qualifying-m-itf-esp-06a,,ITF Men,itf-men,22,Red clay,,False,False,False,False,0,2
12191116,128150,"Tarragona, Singles Qualifying, M-ITF-ESP-06A",tarragona-singles-qualifying-m-itf-esp-06a,,ITF Men,itf-men,22,Red clay,,False,False,False,False,0,2
12191119,128156,"Sao Leopoldo, Brazil, Qualifying",sao-leopoldo-brazil-qualifying,,Challenger,challenger,117,Red clay,,False,False,False,False,0,2
12191126,128146,"Monastir, Singles Qualifying, W-ITF-TUN-16A",monastir-singles-qualifying-w-itf-tun-16a,,ITF Women,itf-women,15,Hardcourt outdoor,,False,False,False,False,0,2
12191127,128146,"Monastir, Singles Qualifying, W-ITF-TUN-16A",monastir-singles-qualifying-w-itf-tun-16a,,ITF Women,itf-women,15,Hardcourt outdoor,,False,False,False,False,0,2
12191128,128146,"Monastir, Singles Qualifying, W-ITF-TUN-16A",monastir-singles-qualifying-w-itf-tun-16a,,ITF Women,itf-women,15,Hardcourt outdoor,,False,False,False,False,0,2
12191129,128146,"Monastir, Singles Qualifying, W-ITF-TUN-16A",monastir-singles-qualifying-w-itf-tun-16a,,ITF Women,itf-women,15,Hardcourt outdoor,,False,False,False,False,0,2
12191130,128146,"Monastir, Singles Qualifying, W-ITF-TUN-16A",monastir-singles-qualifying-w-itf-tun-16a,,ITF Women,itf-women,15,Hardcourt outdoor,,False,False,False,False,0,2
12191131,128146,"Monastir, Singles Qualifying, W-ITF-TUN-16A",monastir-singles-qualifying-w-itf-tun-16a,,ITF Women,itf-women,15,Hardcourt outdoor,,False,False,False,False,0,2
12191147,128137,"Terrassa, Singles Qualifying, W-ITF-ESP-13A",terrassa-singles-qualifying-w-itf-esp-13a,,ITF Women,itf-women,21,Red clay,,False,False,False,False,0,2
12191148,128137,"Terrassa, Singles Qualifying, W-ITF-ESP-13A",terrassa-singles-qualifying-w-itf-esp-13a,,ITF Women,itf-women,21,Red clay,,False,False,False,False,0,2
12191149,128152,"Saint Dizier, Singles Qualifying, M-ITF-FRA-05A",saint-dizier-singles-qualifying-m-itf-fra-05a,,ITF Men,itf-men,14,Hardcourt indoor,,False,False,False,False,0,2
12191305,127957,"Campinas, Singles Main, W-ITF-BRA-02A",campinas-singles-main-w-itf-bra-02a,,ITF Women,itf-women,35,Red clay,,False,False,False,False,0,2
12191326,128151,"Naples, Italy, Qualifying",naples-italy-qualifying,,Challenger,challenger,126,Red clay,,False,False,False,False,0,2
12191370,128157,"San Luis Potosi, Mexico, Qualifying",san-luis-potosi-mexico-qualifying,,Challenger,challenger,159,Red clay,,False,False,False,False,0,2
12191381,128157,"San Luis Potosi, Mexico, Qualifying",san-luis-potosi-mexico-qualifying,,Challenger,challenger,154,Red clay,,False,False,False,False,0,2
12191455,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191456,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191457,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191458,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191459,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191460,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191461,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191462,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191463,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191464,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191465,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191466,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191467,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191468,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191469,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191470,128177,"Sao Paulo, Singles Qualifying, W-ITF-BRA-04A",sao-paulo-singles-qualifying-w-itf-bra-04a,,ITF Women,itf-women,46,Red clay,,False,False,False,False,0,2
12191471,128156,"Sao Leopoldo, Brazil, Qualifying",sao-leopoldo-brazil-qualifying,,Challenger,challenger,117,Red clay,,False,False,False,False,0,2
12191500,128157,"San Luis Potosi, Mexico, Qualifying",san-luis-potosi-mexico-qualifying,,Challenger,challenger,154,Red clay,,False,False,False,False,0,2
12191510,128156,"Sao Leopoldo, Brazil, Qualifying",sao-leopoldo-brazil-qualifying,,Challenger,challenger,117,Red clay,,False,False,False,False,0,2
12191524,128157,"San Luis Potosi, Mexico, Qualifying",san-luis-potosi-mexico-qualifying,,Challenger,challenger,159,Red clay,,False,False,False,False,0,2
12191535,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191536,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191537,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191538,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191539,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191541,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191542,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191543,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191544,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191545,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191546,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191547,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191548,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191549,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191550,128155,"Bragado, Singles Qualifying, M-ITF-ARG-02A",bragado-singles-qualifying-m-itf-arg-02a,,ITF Men,itf-men,31,Red clay,,False,False,False,False,0,2
12191646,128178,"San Luis Potosi, Mexico, Qualifying",san-luis-potosi-mexico-qualifying,,Challenger Women,challenger-women,141,Red clay,125,False,False,False,False,0,2
12191656,128178,"San Luis Potosi, Mexico, Qualifying",san-luis-potosi-mexico-qualifying,,Challenger Women,challenger-women,141,Red clay,125,False,False,False,False,0,2
12191667,128178,"San Luis Potosi, Mexico, Qualifying",san-luis-potosi-mexico-qualifying,,Challenger Women,challenger-women,141,Red clay,125,False,False,False,False,0,2
12191676,128178,"San Luis Potosi, Mexico, Qualifying",san-luis-potosi-mexico-qualifying,,Challenger Women,challenger-women,141,Red clay,125,False,False,False,False,0,2
12191716,128011,"San Luis Potosi, Mexico",san-luis-potosi-mexico,,Challenger Women,challenger-women,141,Red clay,125,False,False,False,False,0,2
12191722,128011,"San Luis Potosi, Mexico",san-luis-potosi-mexico,,Challenger Women,challenger-women,141,Red clay,125,False,False,False,False,0,2
12191733,128011,"San Luis Potosi, Mexico",san-luis-potosi-mexico,,Challenger Women,challenger-women,141,Red clay,125,False,False,False,False,0,2
12191738,128011,"San Luis Potosi, Mexico",san-luis-potosi-mexico,,Challenger Women,challenger-women,141,Red clay,125,False,False,False,False,0,2
12191742,128011,"San Luis Potosi, Mexico",san-luis-potosi-mexico,,Challenger Women,challenger-women,141,Red clay,125,False,False,False,False,0,2
12191871,128171,"Terrassa, Singles Main, W-ITF-ESP-13A",terrassa-singles-main-w-itf-esp-13a,,ITF Women,itf-women,24,Red clay,,False,False,False,False,0,2
12191872,128172,"Santa M. Di Pula, Singles Main, M-ITF-ITA-02A",santa-m-di-pula-singles-main-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12191873,128172,"Santa M. Di Pula, Singles Main, M-ITF-ITA-02A",santa-m-di-pula-singles-main-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12191874,128171,"Terrassa, Singles Main, W-ITF-ESP-13A",terrassa-singles-main-w-itf-esp-13a,,ITF Women,itf-women,24,Red clay,,False,False,False,False,0,2
12191876,128171,"Terrassa, Singles Main, W-ITF-ESP-13A",terrassa-singles-main-w-itf-esp-13a,,ITF Women,itf-women,24,Red clay,,False,False,False,False,0,2
12191877,128171,"Terrassa, Singles Main, W-ITF-ESP-13A",terrassa-singles-main-w-itf-esp-13a,,ITF Women,itf-women,24,Red clay,,False,False,False,False,0,2
12191879,128172,"Santa M. Di Pula, Singles Main, M-ITF-ITA-02A",santa-m-di-pula-singles-main-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12191899,128157,"San Luis Potosi, Mexico, Qualifying",san-luis-potosi-mexico-qualifying,,Challenger,challenger,159,Red clay,,False,False,False,False,0,2
12191900,128156,"Sao Leopoldo, Brazil, Qualifying",sao-leopoldo-brazil-qualifying,,Challenger,challenger,117,Red clay,,False,False,False,False,0,2
12191915,128157,"San Luis Potosi, Mexico, Qualifying",san-luis-potosi-mexico-qualifying,,Challenger,challenger,159,Red clay,,False,False,False,False,0,2
12193102,128145,"Monastir, Singles Qualifying, M-ITF-TUN-22A",monastir-singles-qualifying-m-itf-tun-22a,,ITF Men,itf-men,8,Hardcourt outdoor,,False,False,False,False,0,2
12193179,128145,"Monastir, Singles Qualifying, M-ITF-TUN-22A",monastir-singles-qualifying-m-itf-tun-22a,,ITF Men,itf-men,8,Hardcourt outdoor,,False,False,False,False,0,2
12193203,128145,"Monastir, Singles Qualifying, M-ITF-TUN-22A",monastir-singles-qualifying-m-itf-tun-22a,,ITF Men,itf-men,8,Hardcourt outdoor,,False,False,False,False,0,2
12193217,128145,"Monastir, Singles Qualifying, M-ITF-TUN-22A",monastir-singles-qualifying-m-itf-tun-22a,,ITF Men,itf-men,8,Hardcourt outdoor,,False,False,False,False,0,2
12193289,128172,"Santa M. Di Pula, Singles Main, M-ITF-ITA-02A",santa-m-di-pula-singles-main-m-itf-ita-02a,,ITF Men,itf-men,8,Red clay,,False,False,False,False,0,2
12193291,128172,"Santa M. Di Pula, Singles Main, M-ITF-ITA-02A",santa-m-di-pula-singles-main-m-itf-ita-02a,,ITF Men,itf-men,11,Red clay,,False,False,False,False,0,2
12193292,128172,"Santa M. Di Pula, Singles Main, M-ITF-ITA-02A",santa-m-di-pula-singles-main-m-itf-ita-02a,,ITF Men,itf-men,8,Red clay,,False,False,False,False,0,2
