match_id,home_vote,away_vote
12175297,6,37
12175298,31,2
12175299,18,21
12175300,59,10
12175345,27,4
12175355,25,6
12175358,13,22
12175763,27,85
12175769,11,25
12175770,10,28
12175771,2103,1014
12175772,2510,443
12175773,2312,1836
12175774,2348,2388
12175775,1132,2327
12175776,3934,1161
12175777,3274,1618
12175778,1528,2703
12175779,1743,2286
12175780,1165,3751
12175781,3761,1078
12175782,4281,486
12175793,30,10
12175818,6,36
12175823,5,20
12175824,42,8
12175862,61,11
12175863,9,19
12175864,30,8
12175882,50,3
12175883,28,2
12175884,27,10
12175885,5,20
12175895,1439,310
12175909,56,32
12175951,6,30
12175952,31,20
12175953,6,25
12175954,53,7
12175955,27,37
12175956,23,9
12176004,21,21
12176005,9,21
12176053,44,6
12176057,3,43
12176099,35,4
12176120,38,17
12176281,26,18
12176283,54,19
12176289,109,83
12176291,53,6
12176321,7,47
12176344,9,45
12176345,21,47
12176348,40,85
12176351,44,7
12176352,32,21
12176372,45,8
12176373,35,11
12176374,28,35
12176464,67,34
12176506,20,5
12176541,51,23
12176551,6,21
12176557,54,15
12176601,77,19
12176621,6,52
12176622,35,11
12176638,30,124
12176639,38,7
12176652,32,42
12176678,59,25
12176679,95,23
12176680,13,49
12176710,44,13
12176730,20,43
12176731,39,39
12176747,144,23
12176754,74,10
12176758,20,142
12176759,46,13
12176762,8,34
12176781,34,16
12176800,27,7
12176801,100,48
12176802,41,14
12176815,6,29
12176816,108,30
12176851,19,100
12176852,35,25
12176984,4,68
12176985,43,22
12176986,82,16
12176987,17,27
12176988,88,17
12176989,27,6
12176990,48,107
12176991,1,21
12176992,52,9
12176993,53,16
12176994,24,14
12176995,13,116
12176996,46,15
12176997,48,14
12176998,11,8
12176999,46,17
12177000,46,39
12177001,17,43
12177002,24,44
12177003,53,26
12177005,45,16
12177006,10,45
12177007,32,75
12177034,42,14
12177036,53,11
12177041,43,14
12177042,26,33
12177058,14,19
12177072,8,31
12177083,16,9
12177084,31,69
12177151,16,34
12177153,57,20
12177231,8,64
12177250,8,53
12177251,27,139
12177252,21,53
12177291,7,29
12177292,44,9
12177293,30,17
12177307,54,16
12177381,26,21
12177389,34,9
12177390,29,104
12177412,39,22
12177414,16,109
12177415,5,49
12177416,34,40
12177419,45,10
12177544,14,58
12177546,31,6
12177547,48,6
12177548,16,73
12177566,21,25
12177601,4,49
12177610,7,41
12177611,25,46
12177614,27,13
12177616,17,68
12177617,105,67
12177623,9,75
12177651,31,39
12177677,27,116
12177678,7,36
12177689,5,20
12177691,6,42
12177726,46,185
12177777,52,31
12177780,11,122
12177781,82,23
12177784,69,41
12177790,43,15
12177825,77,28
12177837,33,35
12177855,12,21
12177861,79,29
12177881,32,37
12177905,9,21
12177927,16,46
12177971,26,66
12178012,66,16
12178046,114,32
12178047,22,23
12178450,40,68
12178458,18,71
12178477,25,21
12178496,17,37
12178500,42,1
12178501,3,24
12178505,22,9
12178514,19,6
12178515,19,73
12178519,50,11
12178520,18,28
12178521,43,84
12178528,9,26
12178535,29,10
12178536,58,26
12178573,18,56
12178576,10,68
12178587,50,10
12178671,28,70
12178682,52,4
12178732,20,15
12178782,18,26
12178830,13,64
12179725,5,10
12179726,112,32
12179755,118,30
12179787,17,31
12179788,7,4
12179803,123,155
12179832,94,103
12179833,38,59
12180306,83,41
12180307,121,80
12180433,15,35
12180434,84,117
12180436,96,23
12180437,179,50
12180438,63,163
12180464,52,176
12180465,66,25
12180472,24,44
12180478,36,91
12180499,145,40
12180500,62,36
12180516,69,126
12180518,77,71
12180530,35,44
12180540,29,58
12180546,122,30
12180549,37,104
12180552,31,89
12180559,21,135
12180564,56,48
12180583,78,106
12180584,29,111
12180585,26,62
12180590,27,50
12180595,27,62
12180603,87,109
12180604,32,137
12180611,96,33
12180630,27,50
12180659,120,54
12180680,96,30
12180704,137,20
12180705,127,16
12180710,104,122
12180745,35,68
12180746,53,128
12180755,24,110
12180774,61,82
12180777,83,94
12180779,60,120
12180798,38,114
12180882,112,124
12180883,43,97
12180898,52,71
12180919,105,59
12180940,35,50
12180968,62,24
12180969,58,19
12181017,105,24
12181054,121,149
12181069,47,17
12181080,27,13
12181098,81,100
12181099,33,5
12181100,47,100
12181228,161,16
12181229,13,31
12181238,36,9
12181242,27,58
12181389,97,50
12181631,12,39
12181761,38,132
12183897,4,3
12156090,107,397
12156091,286,188
12156092,485,126
12156094,221,980
12156105,464,51
12156106,408,365
12156107,468,61
12156109,125,437
12156226,221,136
12156229,220,164
12156231,102,324
12156233,282,96
12156234,137,285
12156236,54,274
12156240,560,641
12156241,861,557
12156246,594,666
12156248,891,374
12156249,770,217
12156252,641,404
12156257,828,104
12156259,413,756
12156262,587,449
12156263,377,850
12156265,507,570
12156269,456,548
12156271,357,780
12156277,996,327
12156279,576,801
12156308,2166,305
12156310,327,2678
12156315,1172,939
12156316,2256,568
12156317,2036,317
12156320,969,1942
12156321,1491,371
12156322,2154,553
12156323,359,1526
12156324,1879,269
12156325,295,1639
12156327,1629,548
12156329,2080,519
12156330,3244,611
12156331,326,2489
12156334,802,1747
12156336,2508,5995
12156337,773,1179
12156339,851,2131
12159560,6248,722
12159561,6403,630
12171739,2951,650
12171740,636,4284
12171742,1031,3567
12171743,3757,536
12171744,546,4375
12171745,4205,1298
12171746,3078,3086
12171747,3363,655
12171748,3969,632
12171962,20,48
12171963,55,14
12171964,10,23
12171965,26,24
12171966,21,56
12171967,28,22
12171995,24,80
12172738,33,5
12172739,3,25
12172748,49,18
12172762,41,16
12172765,14,28
12172769,73,23
12172782,30,87
12172785,53,27
12173409,18,35
12174029,27,31
12174075,50,15
12174193,26,76
12174343,46,17
12174449,71,17
12174618,160,14
12174685,47,12
12174686,12,40
12174687,19,4
12174688,38,26
12174689,51,17
12174690,6,36
12174692,24,13
12174786,50,140
12174796,26,49
12175021,8,44
12175275,46,7
12175345,27,4
12175355,25,6
12175763,27,85
12175769,11,25
12175770,10,28
12175776,3934,1161
12175777,3274,1618
12175778,1528,2703
12175779,1743,2286
12175780,1165,3751
12175781,3761,1078
12175782,4281,486
12175895,1439,310
12176758,20,142
12176986,82,16
12176995,13,116
12176996,46,15
12176997,48,14
12176999,46,17
12177005,45,16
12177034,42,14
12177042,26,33
12177058,14,19
12177250,8,53
12177251,27,139
12177252,21,53
12177292,44,9
12177381,26,21
12177390,29,104
12177412,39,22
12177547,48,6
12177548,16,73
12177617,105,67
12177677,27,116
12177678,7,36
12177691,6,42
12177726,46,185
12177777,52,31
12177780,11,122
12177781,82,23
12177784,69,41
12177790,43,15
12177825,77,28
12177837,33,35
12177855,12,21
12177861,79,29
12177881,32,37
12177905,9,21
12177927,16,46
12177971,26,66
12178012,66,16
12178046,114,32
12178047,22,23
12178450,40,68
12178458,18,71
12178477,25,21
12178496,17,37
12178500,42,1
12178501,3,24
12178505,22,9
12178514,19,6
12178515,19,73
12178519,50,11
12178520,18,28
12178521,43,84
12178528,9,26
12178535,29,10
12178536,58,26
12178573,18,56
12178576,10,68
12178587,50,10
12178671,28,70
12178682,52,4
12178732,20,15
12178830,13,64
12179726,112,32
12179755,118,30
12179803,123,155
12179832,94,103
12179833,38,59
12180306,83,41
12180307,121,80
12180433,15,35
12180434,84,117
12180436,96,23
12180437,179,50
12180438,63,163
12180464,52,176
12180465,66,25
12180472,24,44
12180478,36,91
12180499,145,40
12180500,62,36
12180516,69,126
12180518,77,71
12180530,35,44
12180540,29,58
12180546,122,30
12180549,37,104
12180552,31,89
12180559,21,135
12180564,56,48
12180583,78,106
12180584,29,111
12180585,26,62
12180590,27,50
12180595,27,62
12180603,87,109
12180604,32,137
12180611,96,33
12180630,27,50
12180659,120,54
12180680,96,30
12180681,35,46
12180704,137,20
12180705,127,16
12180710,104,122
12180745,35,68
12180746,53,128
12180755,24,110
12180774,61,82
12180776,63,25
12180777,83,94
12180779,60,120
12180798,38,114
12180803,20,50
12180882,112,124
12180883,43,97
12180898,52,71
12180899,148,61
12180919,105,59
12180940,35,50
12180968,62,24
12180969,58,19
12180987,228,71
12181017,105,24
12181053,53,94
12181054,121,149
12181069,47,17
12181080,27,13
12181098,81,100
12181099,33,5
12181100,47,100
12181228,161,16
12181229,13,31
12181238,36,9
12181242,27,58
12181345,61,23
12181372,14,43
12181373,13,38
12181389,97,50
12181401,129,116
12181631,12,39
12181688,40,158
12181695,16,75
12181731,152,49
12181738,22,67
12181745,41,127
12181761,38,132
12181893,99,63
12181894,62,39
12181925,107,42
12182028,95,191
12182455,38,36
12182456,69,17
12182523,17,58
12182526,6,38
12182527,57,14
12182600,122,51
12182601,21,39
12182670,76,14
12182766,39,112
12183587,133,70
12183663,149,101
12183684,60,149
12183723,90,69
12183733,94,111
12183759,25,48
12183762,17,96
12183763,88,64
12183769,100,13
12183770,114,146
12183771,65,51
12183841,59,142
12183897,4,3
12184035,135,82
12184098,187,35
12184133,83,79
12184134,43,174
12184195,131,40
12184196,80,24
12184203,76,72
12184205,61,155
12184213,38,83
12184232,33,109
12184428,155,99
12184457,56,24
12184498,58,84
12184687,272,162
12184728,91,76
12184775,47,23
12184776,71,48
12184822,78,37
12184865,219,30
12184866,87,113
12184867,107,83
12184921,71,193
12184946,7,48
12184954,41,20
12185104,24,15
12185124,46,16
12156089,594,417
12156094,221,980
12156097,657,143
12156105,464,51
12156106,408,365
12156109,125,437
12156228,272,185
12156229,220,164
12156231,102,324
12156240,715,759
12156241,861,557
12156249,770,217
12156254,1295,516
12156259,413,756
12156261,695,454
12156263,377,850
12156265,507,570
12156269,575,665
12156277,996,327
12156284,323,1255
12156291,1147,1195
12156292,1111,708
12156303,254,1335
12156306,2088,292
12156308,2166,305
12156309,1933,435
12156310,327,2678
12156311,2192,591
12156312,2142,2570
12156313,2950,599
12156314,3536,639
12156315,1172,939
12156317,2036,317
12156318,668,1738
12156319,345,2674
12156326,1085,922
12156335,1085,1366
12156336,2508,5995
12156338,1006,3245
12156341,1181,274
12156342,900,1624
12156344,2204,353
12156345,179,1254
12159534,5016,2588
12159535,3921,420
12159536,744,4008
12159537,1213,7479
12159538,5824,1616
12159539,963,8679
12159552,494,2455
12159555,1960,780
12159556,1604,3555
12159557,6517,549
12159558,1018,4293
12159559,1941,3896
12159560,6248,722
12159561,6403,630
12159562,512,4098
12159563,3375,3145
12159564,4011,1195
12159565,3597,2420
12159570,3659,404
12159571,339,2603
12159572,2454,375
12159573,3214,278
12159575,1493,941
12171967,28,22
12177677,27,116
12180583,78,106
12180604,32,137
12180659,120,54
12180681,35,46
12180745,35,68
12180776,63,25
12180803,20,50
12180882,112,124
12180899,148,61
12180968,62,24
12180987,228,71
12181017,105,24
12181053,53,94
12181080,27,13
12181099,33,5
12181229,13,31
12181238,36,9
12181242,27,58
12181345,61,23
12181372,14,43
12181373,13,38
12181389,97,50
12181401,129,116
12181688,40,158
12181695,16,75
12181731,152,49
12181738,22,67
12181745,41,127
12181761,38,132
12181893,99,63
12181894,62,39
12181925,107,42
12182028,95,191
12182455,38,36
12182456,69,17
12182478,3120,774
12182523,17,58
12182526,6,38
12182527,57,14
12182600,122,51
12182601,21,39
12182670,76,14
12182766,39,112
12183587,133,70
12183663,149,101
12183684,60,149
12183723,90,69
12183733,94,111
12183759,25,48
12183762,17,96
12183763,88,64
12183769,100,13
12183770,114,146
12183771,65,51
12183841,59,142
12183897,4,3
12184035,135,82
12184098,187,35
12184133,83,79
12184134,43,174
12184195,131,40
12184196,80,24
12184203,76,72
12184205,61,155
12184213,38,83
12184232,33,109
12184428,155,99
12184457,64,37
12184498,58,84
12184680,90,60
12184687,272,162
12184728,120,94
12184775,47,23
12184776,71,48
12184822,78,37
12184865,219,30
12184866,87,113
12184867,175,163
12184920,115,47
12184921,71,199
12184946,11,62
12184954,47,30
12185104,34,19
12185124,59,21
12185200,190,274
12185561,159,78
12185562,33,126
12185935,91,41
12185952,26,78
12186004,21,48
12186007,111,70
12186222,108,15
12186223,34,33
12186368,48,38
12186390,72,121
12187015,4,8
12187016,8,2
12187017,19,6
12187018,15,19
12187019,12,0
12187020,9,1
12187021,1,7
12187022,37,15
12187023,13,14
12187024,4,8
12187025,21,11
12187026,6,10
12187027,5,20
12187028,3,5
12187029,1,13
12187030,6,4
12187065,0,2
12187066,1,0
12187067,2,0
12187068,0,0
12187069,0,2
12187070,0,2
12187071,0,1
12187072,1,0
12187073,0,0
12187074,0,0
12187075,0,0
12187076,1,4
12187077,2,1
12187078,1,1
12187079,1,3
12187080,0,0
12187143,25,149
12187190,160,85
12187196,58,76
12187221,70,115
12187223,177,117
12187242,45,168
12187310,30,133
12187311,122,30
12187387,114,88
12187510,83,58
12187536,68,125
12187583,92,109
12187697,86,180
12187698,200,99
12187734,18,10
12187745,276,53
12187810,25,7
12187854,49,191
12187855,167,76
12187856,179,38
12187860,26,109
12187861,118,107
12187862,158,128
12187863,40,185
12187869,74,116
12188107,2,1
12188108,1,1
12188109,0,4
12188110,0,2
12188111,0,2
12188112,0,3
12188113,1,3
12188114,2,0
12188120,4,6
12188121,2,4
12188122,3,0
12188123,3,3
12188124,1,1
12188125,4,2
12188126,2,4
12188127,2,1
12188128,3,2
12188129,4,2
12188130,5,1
12188131,2,3
12188133,2,1
12188134,2,2
12188135,3,1
12188136,0,4
12188137,3,5
12188138,2,1
12188139,2,2
12188140,0,4
12188141,4,1
12188142,2,3
12188143,6,2
12188144,2,2
12188145,1,4
12188171,1,8
12188172,0,0
12188173,2,3
12188174,1,4
12188175,7,5
12188176,10,4
12188177,8,2
12188178,0,5
12188179,5,5
12188180,10,9
12188181,14,2
12188182,1,4
12188183,3,7
12188184,9,1
12188185,2,5
12188186,5,3
12188189,5,33
12188191,4,21
12188193,12,23
12188197,2,4
12188198,5,24
12188199,6,19
12188200,9,17
12188201,8,18
12188211,3,13
12188212,1,6
12188213,17,3
12188214,2,5
12188215,2,4
12188216,6,9
12188217,7,0
12188218,3,1
12188219,6,2
12188220,3,6
12188221,1,1
12188222,4,2
12188223,7,1
12188224,1,0
12188225,4,0
12188226,5,3
12188227,1,2
12188228,4,2
12188229,5,2
12188230,5,5
12188231,5,4
12188232,5,2
12188233,0,2
12188234,5,1
12188235,3,4
12188236,2,5
12188237,4,1
12188238,4,0
12188239,2,1
12188240,1,4
12188241,4,1
12188242,10,5
12188243,1,1
12188244,1,5
12188245,5,3
12188246,2,1
12188247,0,1
12188249,1,0
12188254,1,3
12188255,3,2
12188256,1,3
12188257,2,6
12188258,1,1
12188259,3,3
12188260,2,1
12188261,4,4
12188262,0,0
12188263,2,3
12188264,1,0
12188265,3,2
12188266,4,0
12188267,2,1
12188268,2,4
12188269,3,5
12188270,0,2
12188271,0,5
12188272,2,4
12188273,3,1
12188274,0,6
12188275,2,0
12188276,0,1
12188277,4,5
12188278,12,3
12188279,0,5
12188280,0,4
12188281,2,4
12188282,1,3
12188283,1,2
12188284,2,0
12188285,5,1
12188286,0,0
12188287,2,1
12188288,1,4
12188289,6,1
12188290,2,1
12188291,3,3
12188292,1,0
12188293,0,1
12188294,2,0
12188295,1,3
12188315,5,1
12188316,3,2
12188317,0,1
12188318,1,1
12188319,0,6
12188320,2,3
12188321,1,4
12188322,1,0
12188323,3,1
12188324,1,1
12188325,2,3
12188326,0,1
12188327,0,3
12188328,3,1
12188329,1,2
12188330,0,0
12188331,3,1
12188332,3,0
12188333,3,2
12188335,2,2
12188336,1,0
12188337,0,1
12188338,2,0
12188339,2,0
12188340,1,0
12188341,1,1
12188342,2,2
12188343,1,0
12188344,0,2
12188345,2,1
12188346,1,0
12188347,1,0
12188348,1,1
12188349,2,3
12188350,0,0
12188351,2,1
12188352,5,1
12188353,1,1
12188354,5,1
12188355,4,2
12188356,0,0
12188357,3,1
12188358,1,3
12188359,0,1
12188360,2,2
12188361,3,0
12188362,1,0
12188368,5,1
12188369,0,5
12188370,3,3
12188371,3,8
12188372,3,5
12188373,3,1
12188374,3,4
12188375,8,1
12188376,0,4
12188377,1,1
12188378,5,1
12188379,2,4
12188380,3,1
12188381,3,1
12188382,0,0
12188383,1,0
12188384,4,3
12188385,1,0
12188386,2,4
12188387,0,3
12188388,0,8
12188408,2,3
12188409,6,4
12188416,6,2
12188427,2,3
12188646,10,4
12188647,0,3
12188648,11,1
12188649,3,0
12188650,4,2
12188651,4,1
12188652,2,4
12188653,0,2
12188654,4,2
12188656,0,1
12188657,2,12
12188658,2,2
12188659,6,2
12188660,2,7
12188664,4,1
12188665,1,1
12188666,2,7
12188669,0,0
12188670,2,6
12188672,2,3
12188673,5,1
12188674,4,2
12188675,2,2
12188676,3,2
12188701,153,35
12188705,65,194
12188730,9,9
12188731,13,2
12188732,18,25
12188733,6,15
12188735,9,12
12188738,22,7
12188739,7,12
12188740,9,12
12188742,9,4
12188743,12,3
12188745,10,2
12188748,48,195
12188749,107,14
12188752,79,16
12188754,36,110
12188758,170,41
12188759,48,171
12188764,41,154
12188775,31,10
12188778,30,6
12188779,8,28
12188781,39,9
12188782,5,26
12188783,20,14
12188784,4,21
12188785,9,28
12188786,27,6
12188788,35,18
12188791,7,45
12188792,24,12
12188852,73,20
12188961,23,101
12188969,178,146
12188980,390,70
12188997,142,22
12189027,168,41
12189035,33,176
12189047,169,55
12189053,29,108
12189055,200,192
12189069,120,184
12189080,241,64
12189362,4,1
12189363,3,4
12189364,1,2
12189365,3,0
12189366,2,5
12189367,1,0
12189368,1,0
12189369,2,0
12189370,2,3
12189371,0,2
12189372,2,5
12189373,1,3
12189374,2,4
12189375,2,0
12189376,5,2
12189377,1,2
12189632,0,0
12189633,0,0
12189667,3,2
12189843,1,0
12189862,2,0
12189865,0,0
12189866,0,0
12189894,0,0
12190142,0,0
12156089,594,417
12156095,396,639
12156097,657,143
12156228,272,185
12156240,715,759
12156254,1295,516
12156261,695,454
12156269,575,665
12156284,323,1255
12156285,1778,690
12156289,1129,2769
12156291,1147,1195
12156292,1111,708
12156293,2567,399
12156294,1854,1047
12156303,254,1335
12156306,2088,292
12156309,1933,435
12156311,2192,591
12156312,2142,2570
12156313,2950,599
12156314,3536,639
12156318,668,1738
12156319,345,2674
12156326,1085,922
12156328,1782,241
12156332,1322,1720
12156333,1476,733
12156335,1085,1366
12156338,1006,3245
12156341,1181,274
12156342,900,1624
12156343,493,1960
12156344,2204,353
12156345,179,1254
12159528,5029,659
12159529,3454,2120
12159530,363,3350
12159531,3703,2517
12159532,528,4561
12159533,879,3091
12159534,5016,2588
12159535,3921,420
12159536,744,4008
12159537,1213,7479
12159538,5824,1616
12159539,963,8679
12159546,2562,3573
12159548,3418,636
12159550,3397,348
12159551,981,4141
12159552,494,2455
12159553,3934,669
12159554,1017,4997
12159555,1960,780
12159556,1604,3555
12159557,6517,549
12159558,1018,4293
12159559,1941,3896
12159562,512,4098
12159563,3375,3145
12159564,4011,1195
12159565,3597,2420
12159567,763,4690
12159568,5627,445
12159569,2518,3674
12159570,3659,404
12159571,339,2603
12159572,2454,375
12159573,3214,278
12159574,1106,4500
12159575,1493,941
12182478,3120,774
12184457,64,37
12184680,90,60
12184867,175,163
12184920,115,47
12184946,11,62
12185104,34,19
12185124,59,21
12185200,190,274
12185561,159,78
12185562,33,126
12185935,91,41
12185952,26,78
12186004,21,48
12186007,111,70
12186222,108,15
12186223,34,33
12186368,48,38
12186390,72,121
12187015,4,8
12187016,8,2
12187017,19,6
12187018,15,19
12187019,12,0
12187020,9,1
12187021,1,7
12187022,37,15
12187023,13,14
12187024,4,8
12187025,21,11
12187026,6,10
12187027,5,20
12187028,3,5
12187029,1,13
12187030,6,4
12187065,0,2
12187066,1,0
12187067,2,0
12187068,0,0
12187069,0,2
12187070,0,2
12187071,0,1
12187072,1,0
12187073,0,0
12187074,0,0
12187075,0,0
12187076,1,4
12187077,2,1
12187078,1,1
12187079,1,3
12187080,0,0
12187143,25,149
12187190,160,85
12187196,58,76
12187221,70,115
12187223,177,117
12187242,45,168
12187310,30,133
12187311,122,30
12187387,114,88
12187510,83,58
12187536,68,125
12187583,92,109
12187697,86,180
12187698,200,99
12187734,18,10
12187745,276,53
12187810,25,7
12187854,49,191
12187855,167,76
12187856,179,38
12187860,26,109
12187861,118,107
12187862,158,128
12187863,40,185
12187869,74,116
12187998,88,57
12188107,2,1
12188108,1,1
12188109,0,4
12188110,0,2
12188111,0,2
12188112,0,3
12188113,1,3
12188114,2,0
12188120,4,6
12188121,2,4
12188122,3,0
12188123,3,3
12188124,1,1
12188125,4,2
12188126,2,4
12188127,2,1
12188128,3,2
12188129,4,2
12188130,5,1
12188131,2,3
12188132,7,9
12188133,2,1
12188134,2,2
12188135,3,1
12188136,0,4
12188137,3,5
12188138,2,1
12188139,2,2
12188140,0,4
12188141,4,1
12188142,2,3
12188143,6,2
12188144,2,2
12188145,1,4
12188146,7,0
12188171,1,8
12188172,0,0
12188173,2,3
12188174,1,4
12188175,7,5
12188176,10,4
12188177,8,2
12188178,0,5
12188179,5,5
12188180,10,9
12188181,14,2
12188182,1,4
12188183,3,7
12188184,9,1
12188185,2,5
12188186,5,3
12188189,5,33
12188191,4,21
12188193,12,23
12188197,2,4
12188198,5,24
12188199,6,19
12188200,9,17
12188201,8,18
12188211,3,13
12188212,1,6
12188213,17,3
12188214,2,5
12188215,2,4
12188216,6,9
12188217,7,0
12188218,3,1
12188219,6,2
12188220,3,6
12188221,1,1
12188222,4,2
12188223,7,1
12188224,1,0
12188225,4,0
12188226,5,3
12188227,1,2
12188228,4,2
12188229,5,2
12188230,5,5
12188231,5,4
12188232,5,2
12188233,0,2
12188234,5,1
12188235,3,4
12188236,2,5
12188237,4,1
12188238,4,0
12188239,2,1
12188240,1,4
12188241,4,1
12188242,10,5
12188243,1,1
12188244,1,5
12188245,5,3
12188246,2,1
12188247,0,1
12188249,1,0
12188254,1,3
12188255,3,2
12188256,1,3
12188257,2,6
12188258,1,1
12188259,3,3
12188260,2,1
12188261,4,4
12188262,0,0
12188263,2,3
12188264,1,0
12188265,3,2
12188266,4,0
12188267,2,1
12188268,2,4
12188269,3,5
12188270,0,2
12188271,0,5
12188272,2,4
12188273,3,1
12188274,0,6
12188275,2,0
12188276,0,1
12188277,4,5
12188278,12,3
12188279,0,5
12188280,0,4
12188281,2,4
12188282,1,3
12188283,1,2
12188284,2,0
12188285,5,1
12188286,0,0
12188287,2,1
12188288,1,4
12188289,6,1
12188290,2,1
12188291,3,3
12188292,1,0
12188293,0,1
12188294,2,0
12188295,1,3
12188315,5,1
12188316,3,2
12188317,0,1
12188318,1,1
12188319,0,6
12188320,2,3
12188321,1,4
12188322,1,0
12188323,3,1
12188324,1,1
12188325,2,3
12188326,0,1
12188327,0,3
12188328,3,1
12188329,1,2
12188330,0,0
12188331,3,1
12188332,3,0
12188333,3,2
12188334,8,3
12188335,2,2
12188336,1,0
12188337,0,1
12188338,2,0
12188339,2,0
12188340,1,0
12188341,1,1
12188342,2,2
12188343,1,0
12188344,0,2
12188345,2,1
12188346,1,0
12188347,1,0
12188348,1,1
12188349,2,3
12188350,0,0
12188351,2,1
12188352,5,1
12188353,1,1
12188354,5,1
12188355,4,2
12188356,0,0
12188357,3,1
12188358,1,3
12188359,0,1
12188360,2,2
12188361,3,0
12188362,1,0
12188368,5,1
12188369,0,5
12188370,3,3
12188371,3,8
12188372,3,5
12188373,3,1
12188374,3,4
12188375,8,1
12188376,0,4
12188377,1,1
12188378,5,1
12188379,2,4
12188380,3,1
12188381,3,1
12188382,0,0
12188383,1,0
12188384,4,3
12188385,1,0
12188386,2,4
12188387,0,3
12188388,0,8
12188408,2,3
12188409,6,4
12188416,6,2
12188427,2,3
12188644,4,2
12188645,4,4
12188646,10,4
12188647,0,3
12188648,11,1
12188649,3,0
12188650,4,2
12188651,4,1
12188652,2,4
12188653,0,2
12188654,4,2
12188655,2,3
12188656,0,1
12188657,2,12
12188658,2,2
12188659,6,2
12188660,2,7
12188661,5,2
12188662,12,2
12188663,4,3
12188664,4,1
12188665,1,1
12188666,2,7
12188669,0,0
12188670,2,6
12188671,17,0
12188672,2,3
12188673,5,1
12188674,4,2
12188675,2,2
12188676,3,2
12188677,8,3
12188701,153,35
12188705,65,194
12188730,9,9
12188731,13,2
12188732,18,25
12188733,6,15
12188734,9,19
12188735,9,12
12188736,17,2
12188737,18,5
12188738,22,7
12188739,7,12
12188740,9,12
12188741,10,12
12188742,9,4
12188743,12,3
12188744,18,4
12188745,10,2
12188748,48,195
12188749,107,14
12188752,79,16
12188754,36,110
12188758,170,41
12188759,48,171
12188764,41,154
12188770,86,225
12188773,272,120
12188774,147,57
12188775,31,10
12188776,12,44
12188777,2,21
12188778,30,6
12188779,8,28
12188780,17,17
12188781,39,9
12188782,5,26
12188783,20,14
12188784,4,21
12188785,9,28
12188786,27,6
12188787,45,10
12188788,35,18
12188791,7,45
12188792,24,12
12188824,121,22
12188827,190,75
12188852,73,20
12188961,23,101
12188969,178,146
12188980,390,70
12188997,142,22
12189027,168,41
12189035,33,176
12189040,413,368
12189041,841,312
12189044,545,215
12189047,169,55
12189053,29,108
12189055,200,192
12189069,120,184
12189079,196,36
12189080,241,64
12189362,4,1
12189363,3,4
12189364,1,2
12189365,3,0
12189366,2,5
12189367,1,0
12189368,1,0
12189369,2,0
12189370,2,3
12189371,0,2
12189372,2,5
12189373,1,3
12189374,2,4
12189375,2,0
12189376,5,2
12189377,1,2
12189434,79,72
12189435,19,151
12189451,101,20
12189455,121,19
12189456,26,121
12189457,58,7
12189458,70,10
12189459,17,66
12189460,158,29
12189461,51,135
12189462,35,88
12189463,94,54
12189632,0,0
12189633,0,0
12189667,3,2
12189677,36,129
12189682,146,47
12189684,116,130
12189685,84,12
12189686,106,65
12189687,99,41
12189688,61,152
12189689,34,156
12189690,6,78
12189691,126,36
12189692,17,127
12189693,141,38
12189709,2,13
12189711,6,5
12189843,1,0
12189862,2,0
12189865,0,0
12189866,0,0
12189894,0,0
12190053,16,4
12190066,61,123
12190067,22,60
12190068,81,74
12190069,22,5
12190070,133,51
12190071,13,70
12190072,38,13
12190073,54,82
12190142,0,0
12190219,298,79
12190221,317,187
12190230,601,144
12190257,467,94
12190258,450,158
12190309,118,413
12190366,239,144
12190367,373,139
12190404,32,8
12190422,37,13
12190423,26,72
12190424,68,8
12190425,50,16
12190426,5,7
12190427,11,34
12190428,12,10
12190429,12,15
12190430,28,15
12190432,11,16
12190433,29,11
12190434,12,21
12190435,60,10
12190436,6,36
12190437,91,11
12190438,19,6
12190439,12,30
12190440,17,4
12190441,33,9
12190442,39,16
12190443,88,28
12190444,31,11
12190445,12,29
12190446,61,16
12190447,13,47
12190448,1,0
12190449,28,15
12190450,5,30
12190451,6,31
12190452,17,16
12190453,26,22
12190454,49,4
12190487,250,333
12190488,17,32
12190494,490,121
12190496,13,3
12190497,12,3
12190498,4,1
12190499,0,0
12190500,3,6
12190501,9,4
12190502,2,7
12190503,8,2
12190504,6,6
12190505,1,7
12190506,9,5
12190510,3,12
12190516,10,0
12190518,6,2
12190519,4,7
12190520,11,4
12190521,3,4
12190522,8,4
12190523,1,8
12190524,8,5
12190525,12,4
12190526,7,1
12190527,7,2
12190528,3,7
12190529,13,3
12190537,351,161
12190552,72,19
12190553,90,12
12190554,55,31
12190555,67,20
12190556,99,14
12190557,87,24
12190566,12,3
12190567,3,9
12190591,254,237
12190763,204,175
12190769,6,4
12190770,6,1
12190771,4,3
12190772,4,3
12190773,6,1
12190774,2,3
12190775,10,2
12190776,4,2
12190777,4,0
12190778,3,2
12190779,5,6
12190780,6,5
12190781,1,7
12190782,2,2
12190783,4,2
12190784,3,8
12190785,7,0
12190786,5,5
12190787,1,1
12190788,6,7
12190789,2,4
12190790,7,5
12190791,1,4
12190792,2,6
12190799,3,10
12190801,3,9
12190802,17,2
12190803,4,8
12190804,3,14
12190805,7,2
12190806,3,11
