match_id,set_num,game_num,value,break_occurred
12077798,2,9,-10.0,False
12077798,3,1,10.0,False
12077798,3,2,-28.2,False
12077798,3,3,24.0,False
12077798,3,4,-10.0,False
12077798,3,5,10.0,False
12077798,3,6,-10.0,False
12077798,3,7,24.2,False
12077798,3,8,59.2,True
12077798,3,9,-19.2,True
12077798,3,10,24.0,True
12077105,1,1,-14.0,False
12077105,1,2,10.0,False
12077105,1,3,10.0,True
12077105,1,4,-42.2,True
12077105,1,5,27.2,True
12077105,1,6,22.2,False
12077105,1,7,-12.2,False
12077105,1,8,10.0,False
12077105,1,9,-10.0,False
12077105,1,10,10.0,False
12077105,2,1,-29.0,False
12077105,2,2,10.0,False
12077105,2,3,-10.0,False
12077105,2,4,54.8,False
12077105,2,5,28.8,True
12077105,2,6,43.4,False
12077105,2,7,-10.0,False
12077105,2,8,-69.4,True
12077105,2,9,-16.2,False
12077105,2,10,10.0,False
12077105,2,11,-11.6,False
12077105,2,12,-40.0,True
12077105,3,1,-36.0,False
12077105,3,2,21.8,False
12077105,3,3,-10.0,False
12077105,3,4,10.0,False
12077105,3,5,35.6,True
12077105,3,6,-27.2,True
12077105,3,7,-41.0,False
12077105,3,8,-70.2,True
12077105,3,9,-20.2,False
12076813,1,1,-10.0,False
12076813,1,2,10.0,False
12076813,1,3,-53.6,False
12076813,1,4,-85.0,True
12076813,1,5,-49.8,False
12076813,1,6,10.0,False
12076813,1,7,-30.8,False
12076813,1,8,10.0,False
12076813,1,9,-33.4,False
12076813,2,1,-35.0,True
12076813,2,2,-12.0,False
12076813,2,3,-28.0,True
12076813,2,4,-34.0,False
12076813,2,5,44.2,False
12076813,2,6,60.0,True
12076813,2,7,25.8,False
12076813,2,8,-10.0,False
12076813,2,9,-55.0,True
12074726,1,1,75.9,True
12074726,1,2,11.38,False
12074726,1,3,10.0,True
12074726,1,4,19.88,False
12074726,1,5,-10.0,False
12074726,1,6,55.16,False
12074726,1,7,-10.0,False
12074726,1,8,-43.44,True
12074726,1,9,-19.34,False
12074726,1,10,-16.28,True
12074726,1,11,-10.0,False
12074726,1,12,57.2,False
12074726,1,13,35.0,False
12074726,2,1,32.7,False
12074726,2,2,-46.26,False
12074726,2,3,23.08,False
12074726,2,4,-32.24,False
12074726,2,5,-36.1,True
12074726,2,6,-15.44,False
12074726,2,7,-14.28,True
12074726,2,8,-13.76,False
12074726,3,1,27.1,False
12074726,3,2,-47.38,False
12074726,3,3,10.0,False
12074726,3,4,-20.36,False
12074726,3,5,22.9,False
12074726,3,6,40.12,True
12074726,3,7,71.04,False
12074726,3,8,-10.0,False
12074726,3,9,-25.76,True
12074726,3,10,47.44,True
12074762,1,1,10.0,True
12074762,1,2,53.62,False
12074762,1,3,-10.0,False
12074762,1,4,-41.16,True
12074762,1,5,-17.36,False
12074762,1,6,10.0,False
12074762,1,7,-54.72,False
12074762,1,8,-23.18,True
12074762,1,9,23.12,True
12074762,1,10,10.0,False
12074762,1,11,-22.18,False
12074762,1,12,-27.12,True
12074762,2,1,-10.0,False
12074762,2,2,10.0,False
12074762,2,3,-10.0,False
12074762,2,4,10.0,False
12074762,2,5,-53.42,False
12074762,2,6,23.22,False
12074762,2,7,-30.96,False
12074762,2,8,10.0,False
12074762,2,9,-11.56,False
12074762,2,10,51.22,False
12074762,2,11,-43.38,False
12074762,2,12,-56.0,True
12076835,1,1,52.8,False
12076835,1,2,-10.0,False
12076835,1,3,37.38,False
12076835,1,4,-53.26,False
12076835,1,5,-10.86,True
12076835,1,6,-65.4,False
12076835,1,7,10.0,False
12076835,1,8,10.0,True
12076835,1,9,10.0,False
12076835,1,10,-58.18,False
12076835,1,11,10.0,False
12076835,1,12,-17.28,False
12076835,1,13,-50.0,False
12076835,2,1,-27.1,False
12076835,2,2,10.0,False
12076835,2,3,-39.46,False
12076835,2,4,-18.08,True
12076835,2,5,-10.0,False
12076835,2,6,-56.42,True
12076835,2,7,-38.2,False
12076841,1,1,-10.0,False
12076841,1,2,-77.3,True
12076841,1,3,-49.28,False
12076841,1,4,10.0,False
12076841,1,5,-20.0,False
12076841,1,6,-12.46,True
12076841,1,7,18.98,True
12076841,1,8,-30.86,True
12076841,2,1,-27.1,False
12076841,2,2,21.68,False
12076841,2,3,-10.0,False
12076841,2,4,31.62,False
12076841,2,5,38.72,True
12076841,2,6,-10.0,True
12076841,2,7,-10.0,False
12076841,2,8,-39.92,True
12076841,2,9,-30.84,False
12076837,1,1,10.0,False
12076837,1,2,17.56,True
12076837,1,3,10.0,False
12076837,1,4,10.0,True
12076837,1,5,10.0,False
12076837,1,6,-19.24,False
12076837,1,7,49.94,False
12076837,2,1,-27.1,False
12076837,2,2,47.38,False
12076837,2,3,38.84,True
12076837,2,4,18.7,False
12076837,2,5,-10.0,False
12076837,2,6,27.02,False
12076837,2,7,-10.0,False
12076837,2,8,30.3,False
12076837,2,9,-16.4,False
12076837,2,10,-34.6,True
12076837,2,11,23.06,True
12076837,2,12,12.22,False
12076842,1,1,-58.4,False
12076842,1,2,10.0,False
12076842,1,3,-38.5,False
12076842,1,4,10.0,False
12076842,1,5,-16.64,False
12076842,1,6,50.78,False
12076842,1,7,84.16,True
12076842,1,8,19.44,False
12076842,1,9,10.0,True
12076842,2,1,27.1,False
12076842,2,2,81.32,True
12076842,2,3,53.3,False
12076842,2,4,-10.0,False
12076842,2,5,53.92,False
12076842,2,6,-17.16,False
12076842,2,7,10.0,False
12076842,2,8,10.0,True
12076845,1,1,58.4,False
12076845,1,2,67.68,True
12076845,1,3,24.28,False
12076845,1,4,-10.0,False
12076845,1,5,58.4,False
12076845,1,6,-15.7,False
12076845,1,7,10.0,False
12076845,1,8,-10.0,False
12076845,1,9,30.58,False
12076845,2,1,-10.0,False
12076845,2,2,10.0,False
12076845,2,3,-13.68,False
12076845,2,4,25.54,False
12076845,2,5,38.56,True
12076845,2,6,10.0,False
12076845,2,7,-10.0,False
12076845,2,8,10.0,False
12076845,2,9,36.1,True
12076848,1,1,-58.4,False
12076848,1,2,-32.98,True
12076848,1,3,59.96,True
12076848,1,4,-43.18,True
12076848,1,5,60.36,True
12076848,1,6,22.68,False
12076848,1,7,-10.0,False
12076848,1,8,56.98,False
12076848,1,9,-16.82,False
12076848,1,10,32.24,False
12076848,1,11,-10.0,False
12076848,1,12,-32.4,True
12076848,2,1,-10.0,False
12076848,2,2,51.66,False
12076848,2,3,-43.38,False
12076848,2,4,52.8,False
12076848,2,5,-27.1,False
12076848,2,6,57.94,False
12076848,2,7,-17.16,False
12076848,2,8,10.0,False
12076848,2,9,-10.56,False
12076848,2,10,49.74,False
12076848,2,11,-43.0,False
12076848,2,12,10.0,False
12076848,2,13,65.0,False
12076848,3,1,65.0,False
12076847,1,1,-27.9,False
12076847,1,2,21.52,False
12076847,1,3,-32.86,False
12076847,1,4,31.58,False
12076847,1,5,-38.3,False
12076847,1,6,10.0,False
12076847,1,7,27.76,True
12076847,1,8,33.64,False
12076847,1,9,-10.0,False
12076847,1,10,62.48,False
12076847,2,1,56.0,True
12076847,2,2,15.9,False
12076847,2,3,-40.66,False
12076847,2,4,17.48,False
12076847,2,5,-22.24,False
12076847,2,6,10.0,False
12076847,2,7,-10.0,False
12076847,2,8,27.1,False
12076847,2,9,-10.0,False
12076847,2,10,55.26,False
12076840,1,1,-10.0,False
12076840,1,2,-77.24,True
12076840,1,3,-43.62,False
12076840,1,4,10.0,False
12076840,1,5,10.0,True
12076840,1,6,-57.56,True
12076840,1,7,-39.48,False
12076840,1,8,10.0,False
12076840,1,9,-10.0,False
12076840,2,1,-56.0,True
12076840,2,2,44.8,True
12076840,2,3,-74.0,True
12076840,2,4,-10.0,False
12076840,2,5,10.0,False
12076840,2,6,-10.0,False
12076840,2,7,10.0,False
12076840,2,8,-52.8,False
12076840,2,9,10.0,False
12076840,2,10,23.24,True
12076840,2,11,-70.98,True
12076840,2,12,-60.76,False
12076843,1,1,-38.3,False
12076843,1,2,45.14,False
12076843,1,3,-10.0,False
12076843,1,4,10.0,False
12076843,1,5,-36.92,False
12076843,1,6,18.18,False
12076843,1,7,-53.92,False
12076843,1,8,10.0,False
12076843,1,9,46.84,True
12076843,1,10,10.0,False
12076843,2,1,10.0,True
12076843,2,2,-25.56,True
12076843,2,3,-49.86,False
12076843,2,4,15.94,False
12076843,2,5,-10.0,False
12076843,2,6,-50.86,True
12076843,2,7,-18.18,False
12076843,2,8,14.56,False
12076843,2,9,-10.0,False
12076843,3,1,-10.0,False
12076834,1,1,-53.6,True
12076834,1,2,-63.52,False
12076834,1,3,10.0,False
12076834,1,4,-36.26,False
12076834,1,5,-57.62,True
12076834,1,6,-74.54,False
12076834,1,7,10.0,False
12076834,1,8,-12.16,False
12076834,2,1,10.0,False
12076834,2,2,-57.18,False
12076834,2,3,10.0,False
12076834,2,4,-37.38,False
12076834,2,5,47.66,False
12076834,2,6,-10.0,False
12076834,2,7,37.64,False
12076834,2,8,10.0,True
12076834,2,9,-72.14,True
12076834,2,10,-69.64,False
12076834,2,11,-61.84,True
12076834,2,12,-70.58,False
12076849,1,1,10.0,False
12076849,1,2,-10.0,False
12076849,1,3,52.8,False
12076849,1,4,86.18,True
12076849,1,5,-10.0,True
12076849,1,6,64.44,True
12076849,1,7,57.26,False
12076849,1,8,-17.34,False
12076849,1,9,29.84,False
12076849,2,1,-27.1,False
12076849,2,2,10.0,False
12076849,2,3,10.0,True
12076849,2,4,10.0,False
12076849,2,5,-10.0,False
12076849,2,6,10.0,False
12076849,2,7,49.8,True
12076849,2,8,31.1,False
12076838,1,1,10.0,False
12076838,1,2,-10.0,False
12076838,1,3,10.0,False
12076838,1,4,-34.06,False
12076838,1,5,19.88,False
12076838,1,6,-10.0,False
12076838,1,7,-26.66,True
12076838,1,8,-33.74,False
12076838,1,9,-87.68,True
12076838,2,1,34.2,True
12076838,2,2,-67.16,True
12076838,2,3,-35.06,False
12076838,2,4,10.0,False
12076838,2,5,-14.84,False
12076838,2,6,-38.16,True
12076838,2,7,12.24,True
12076838,2,8,10.0,False
12076838,2,9,-29.2,False
12076838,2,10,10.0,False
12076838,2,11,-10.0,False
12076838,2,12,-36.26,True
12076846,1,1,10.0,False
12076846,1,2,-10.0,False
12076846,1,3,-23.78,True
12076846,1,4,-10.0,False
12076846,1,5,-80.44,True
12076846,1,6,10.0,True
12076846,1,7,-84.92,True
12076846,1,8,-15.24,False
12076846,2,1,-75.9,True
12076846,2,2,-47.88,False
12076846,2,3,-32.42,True
12076846,2,4,-41.38,False
12076846,2,5,-44.78,True
12076846,2,6,-36.06,False
12076839,1,1,-27.1,False
12076839,1,2,10.0,False
12076839,1,3,-56.82,False
12076839,1,4,-85.06,True
12076839,1,5,-27.14,False
12076839,1,6,11.64,False
12076839,1,7,-10.0,False
12076839,1,8,-51.92,True
12076839,2,1,-10.0,False
12076839,2,2,10.0,False
12076839,2,3,-10.0,False
12076839,2,4,-34.2,True
12076839,2,5,-39.82,False
12076839,2,6,10.0,False
12076839,2,7,-38.96,False
12076839,2,8,10.0,False
12076839,2,9,-33.36,False
12076844,1,1,58.4,False
12076844,1,2,32.98,True
12076844,1,3,-20.16,True
12076844,1,4,33.14,True
12076844,1,5,22.3,False
12076844,1,6,-10.0,False
12076844,1,7,10.0,False
12076844,1,8,36.26,True
12076844,2,1,32.7,False
12076844,2,2,-10.0,False
12076844,2,3,16.18,False
12076844,2,4,-27.54,False
12076844,2,5,10.0,False
12076844,2,6,-10.0,False
12076844,2,7,31.74,False
12076844,2,8,-10.0,False
12076844,2,9,-32.78,True
12076844,2,10,-37.54,False
12076844,3,1,90.0,False
12076836,1,1,10.0,False
12076836,1,2,74.72,True
12076836,1,3,72.4,False
12076836,1,4,16.66,True
12076836,1,5,42.34,False
12076836,1,6,11.0,True
12076836,2,1,52.8,False
12076836,2,2,46.66,True
12076836,2,3,19.18,False
12076836,2,4,61.6,True
12076836,2,5,38.2,False
12076836,2,6,50.44,True
12079485,1,1,10.0,False
12079485,1,2,-10.46,False
12079485,1,3,22.24,False
12079485,1,4,10.52,True
12079485,1,5,-10.0,True
12079485,1,6,-10.0,False
12079485,1,7,31.12,False
12079485,1,8,-46.54,False
12079485,1,9,48.78,False
12079485,1,10,-52.8,False
12079485,1,11,10.0,False
12079485,1,12,-12.14,False
12079485,1,13,-90.0,False
12079485,2,1,-14.8,False
12079485,2,2,49.84,False
12079485,2,3,-19.5,False
12079485,2,4,10.0,False
12079485,2,5,27.44,True
12079485,2,6,27.8,False
12079485,2,7,-41.5,False
12079485,2,8,46.7,False
12079485,2,9,-10.0,False
12079485,2,10,-11.02,True
12079485,2,11,-62.94,False
12079485,2,12,-52.04,True
12079492,1,1,10.0,False
12079492,1,2,-52.52,False
12079492,1,3,-46.38,True
12079492,1,4,-19.18,False
12079492,1,5,45.3,False
12079492,1,6,-16.82,False
12079492,1,7,37.84,False
12079492,1,8,55.22,True
12079492,1,9,44.46,False
12079492,1,10,-10.86,False
12079492,1,11,10.0,False
12079492,1,12,-57.94,False
12079492,1,13,-25.0,False
12079492,2,1,-27.9,False
12079492,2,2,10.0,False
12079492,2,3,-36.88,False
12079492,2,4,10.0,False
12079492,2,5,-14.3,False
12079492,2,6,10.0,False
12079492,2,7,-63.14,False
12079492,2,8,10.0,False
12079492,2,9,-66.78,False
12079492,2,10,10.0,False
12079492,2,11,-41.58,False
12079492,2,12,10.0,False
12079492,2,13,-35.0,False
12079481,1,1,-27.1,False
12079481,1,2,10.0,False
12079481,1,3,-31.12,False
12079481,1,4,-36.32,True
12079481,1,5,-23.38,False
12079481,1,6,18.34,False
12079481,1,7,19.62,True
12079481,1,8,35.82,False
12079481,1,9,-13.58,False
12079481,1,10,10.0,False
12079481,1,11,-15.46,False
12079481,1,12,-37.58,True
12079481,2,1,-10.0,False
12079481,2,2,52.52,False
12079481,2,3,-59.32,False
12079481,2,4,10.0,False
12079481,2,5,-41.54,False
12079481,2,6,-41.4,True
12079481,2,7,-65.6,False
12079481,2,8,10.0,False
12079481,2,9,-37.38,False
12079483,1,1,-58.4,False
12079483,1,2,10.0,False
12079483,1,3,26.94,True
12079483,1,4,62.54,False
12079483,1,5,-10.0,False
12079483,1,6,14.38,False
12079483,1,7,-10.0,False
12079483,1,8,27.02,False
12079483,1,9,-54.46,False
12079483,1,10,21.64,False
12079483,2,1,-10.0,False
12079483,2,2,10.0,False
12079483,2,3,-10.0,False
12079483,2,4,26.22,False
12079483,2,5,-21.96,False
12079483,2,6,10.0,False
12079483,2,7,-32.24,False
12079483,2,8,17.16,False
12079483,2,9,-10.0,False
12079483,2,10,-28.44,True
12079483,3,1,-80.0,False
12079491,1,1,38.3,False
12079491,1,2,-45.14,False
12079491,1,3,49.9,False
12079491,1,4,-10.0,False
12079491,1,5,73.16,False
12079491,1,6,-10.0,False
12079491,1,7,38.5,False
12079491,1,8,10.0,True
12079491,1,9,56.56,False
12079491,2,1,-10.0,False
12079491,2,2,31.36,False
12079491,2,3,-10.0,False
12079491,2,4,13.26,False
12079491,2,5,-51.68,False
12079491,2,6,43.64,False
12079491,2,7,10.0,True
12079491,2,8,63.96,False
12079491,2,9,-26.02,False
12079491,2,10,57.94,False
12079482,1,1,-36.1,True
12079482,1,2,-10.0,False
12079482,1,3,19.6,False
12079482,1,4,-10.0,False
12079482,1,5,10.0,False
12079482,1,6,-36.76,False
12079482,1,7,22.86,False
12079482,1,8,-27.1,False
12079482,1,9,59.52,False
12079482,1,10,12.76,True
12079482,1,11,71.38,False
12079482,1,12,-10.0,False
12079482,1,13,65.0,False
12079482,2,1,36.1,True
12079482,2,2,10.0,False
12079482,2,3,60.3,True
12079482,2,4,22.4,False
12079482,2,5,89.24,True
12079482,2,6,50.4,False
12079486,1,1,10.0,False
12079486,1,2,-26.82,False
12079486,1,3,10.0,False
12079486,1,4,-34.82,False
12079486,1,5,10.0,False
12079486,1,6,10.0,True
12079486,1,7,-58.6,True
12079486,1,8,-37.48,False
12079486,1,9,10.0,False
12079486,1,10,-37.84,False
12079486,1,11,20.84,False
12079486,1,12,52.98,True
12079486,2,1,10.0,False
12079486,2,2,-52.52,False
12079486,2,3,-29.18,True
12079486,2,4,-16.54,False
12079486,2,5,-40.32,True
12079486,2,6,23.64,True
12079486,2,7,10.0,False
12079486,2,8,-10.0,False
12079486,2,9,10.0,False
12079486,2,10,52.94,True
12079486,2,11,10.0,False
12079486,2,12,-13.48,False
12079486,2,13,80.0,False
12079495,1,1,10.0,False
12079495,1,2,37.5,True
12079495,1,3,10.0,False
12079495,1,4,11.42,True
12079495,1,5,10.0,False
12079495,1,6,17.26,True
12079495,2,1,10.0,False
12079495,2,2,-27.86,False
12079495,2,3,10.0,False
12079495,2,4,-33.86,False
12079495,2,5,46.04,False
12079495,2,6,-21.96,False
12079495,2,7,-70.76,True
12079495,2,8,-47.7,False
12079495,2,9,-76.6,True
12079495,3,1,-10.0,False
12076026,1,1,-10.0,False
12076026,1,2,26.42,False
12076026,1,3,40.84,True
12076026,1,4,39.74,False
12076026,1,5,46.84,True
12076026,1,6,11.56,False
12076026,1,7,-10.0,False
12076026,1,8,55.74,False
12076026,2,1,33.7,True
12076026,2,2,29.04,False
12076026,2,3,-10.0,False
12076026,2,4,30.22,False
12076026,2,5,-15.52,False
12076026,2,6,34.2,False
12076026,2,7,-50.18,False
12076026,2,8,10.0,False
12076026,2,9,-38.84,False
12076026,2,10,15.7,False
12074863,1,1,58.8,True
12074863,1,2,-64.44,True
12074863,1,3,-31.18,False
12074863,1,4,10.0,False
12074863,1,5,48.98,True
12074863,1,6,-17.52,True
12074863,1,7,46.06,True
12074863,1,8,10.0,False
12074863,1,9,33.3,True
12074863,2,1,10.0,False
12074863,2,2,-55.72,False
12074863,2,3,39.28,False
12074863,2,4,-28.5,False
12074863,2,5,10.0,False
12074863,2,6,-36.52,False
12074863,2,7,10.0,False
12074863,2,8,-37.16,False
12074863,2,9,16.64,False
12074863,2,10,-21.8,False
12074863,2,11,10.0,False
12074863,2,12,-55.76,False
12074863,2,13,50.0,False
12074771,1,1,-35.1,True
12074771,1,2,-10.0,False
12074771,1,3,16.6,False
12074771,1,4,-46.34,False
12074771,1,5,18.24,False
12074771,1,6,-29.16,False
12074771,1,7,-58.8,True
12074771,1,8,42.3,True
12074771,1,9,23.7,False
12074771,1,10,-11.2,False
12074771,2,1,10.0,False
12074771,2,2,-10.0,False
12074771,2,3,-40.6,True
12074771,2,4,-17.5,False
12074771,2,5,41.96,False
12074771,2,6,47.74,True
12074771,2,7,36.56,False
12074771,2,8,-10.0,False
12074771,2,9,52.48,False
12074771,2,10,-15.72,False
12074771,2,11,33.16,False
12074771,2,12,-50.2,False
12074771,2,13,-65.0,False
12077281,1,1,10.0,False
12077281,1,2,-10.0,False
12077281,1,3,10.0,False
12077281,1,4,-36.7,False
12077281,1,5,10.0,False
12077281,1,6,-29.96,False
12077281,1,7,10.0,False
12077281,1,8,-30.66,False
12077281,1,9,16.74,False
12077281,1,10,-23.7,False
12077281,1,11,10.0,False
12077281,1,12,-57.4,False
12077281,1,13,-65.0,False
12077281,2,1,-11.1,False
12077281,2,2,-10.82,True
12077281,2,3,-31.64,False
12077281,2,4,-85.56,True
12077281,2,5,-48.9,False
12077281,2,6,10.0,False
12077281,2,7,-33.96,False
12075087,1,1,10.0,False
12075087,1,2,-28.2,False
12075087,1,3,10.0,False
12075087,1,4,-34.0,False
12075087,1,5,10.0,False
12075087,1,6,10.0,True
12075087,1,7,10.0,False
12075087,1,8,23.6,True
12075087,2,1,29.0,False
12075087,2,2,-10.0,False
12075087,2,3,-50.0,True
12075087,2,4,-14.8,False
12075087,2,5,42.4,False
12075087,2,6,45.2,True
12075087,2,7,-10.0,True
12075087,2,8,-10.0,False
12075087,2,9,10.0,False
12075087,2,10,51.8,True
12075087,2,11,14.4,False
12075087,2,12,-17.2,False
12075087,2,13,50.0,False
12075187,1,1,10.0,False
12075187,1,2,-30.4,False
12075187,1,3,46.8,False
12075187,1,4,-24.0,False
12075187,1,5,-10.0,True
12075187,1,6,64.2,True
12075187,1,7,15.6,False
12075187,1,8,10.0,True
12075187,1,9,52.8,False
12075187,2,1,35.0,True
12075187,2,2,61.0,False
12075187,2,3,-10.0,False
12075187,2,4,39.2,False
12075187,2,5,60.2,True
12075187,2,6,45.8,False
12075187,2,7,-44.2,False
12075187,2,8,-18.4,True
12075187,2,9,-43.6,False
12075187,2,10,10.0,False
12075142,1,1,10.0,False
12075142,1,2,-10.0,False
12075142,1,3,-55.2,True
12075142,1,4,-40.8,False
12075142,1,5,-71.8,True
12075142,1,6,-70.8,False
12075142,1,7,10.0,False
12075142,1,8,-11.0,False
12075142,2,1,-35.0,True
12075142,2,2,-36.0,False
12075142,2,3,10.0,False
12075142,2,4,-10.0,False
12075142,2,5,29.6,False
12075142,2,6,-23.4,False
12075142,2,7,-75.0,True
12075142,2,8,10.0,True
12075142,2,9,10.0,False
12075142,2,10,-23.6,False
12077829,1,1,29.0,False
12077829,1,2,40.8,True
12077829,1,3,66.8,False
12077829,1,4,-43.2,False
12077829,1,5,10.0,False
12077829,1,6,23.6,True
12077829,1,7,10.0,False
12077829,2,1,51.0,True
12077829,2,2,34.2,False
12077829,2,3,33.0,True
12077829,2,4,32.4,False
12077829,2,5,26.4,True
12077829,2,6,62.4,False
12076648,1,1,38.3,False
12076648,1,2,-10.0,False
12076648,1,3,-13.54,True
12076648,1,4,-58.88,False
12076648,1,5,18.36,False
12076648,1,6,-56.82,False
12076648,1,7,-60.02,True
12076648,1,8,-80.16,False
12076648,2,1,10.0,False
12076648,2,2,-10.0,False
12076648,2,3,-59.64,True
12076648,2,4,-13.36,False
12076648,2,5,-16.08,True
12076648,2,6,-10.0,False
12076648,2,7,10.0,False
12076648,2,8,-10.0,False
12077045,1,1,-27.1,False
12077045,1,2,-41.52,True
12077045,1,3,-21.24,False
12077045,1,4,-84.84,True
12077045,1,5,-66.3,False
12077045,1,6,-99.06,True
12077045,2,1,-52.8,False
12077045,2,2,16.54,False
12077045,2,3,-32.24,False
12077045,2,4,10.0,False
12077045,2,5,-56.82,False
12077045,2,6,10.0,False
12077045,2,7,-13.1,False
12077045,2,8,-35.62,True
12077045,2,9,-65.52,False
12075028,1,1,11.0,False
12075028,1,2,-51.8,False
12075028,1,3,-28.6,True
12075028,1,4,10.0,True
12075028,1,5,-53.0,True
12075028,1,6,-60.6,False
12075028,1,7,32.6,False
12075028,1,8,-54.0,False
12075028,1,9,29.0,False
12075028,1,10,-29.0,False
12075028,2,1,36.0,False
12075028,2,2,-46.8,False
12075028,2,3,25.4,False
12075028,2,4,50.0,True
12075028,2,5,45.8,False
12075028,2,6,-44.2,False
12075028,2,7,-59.4,True
12075028,2,8,-29.8,False
12075028,2,9,17.0,False
12075028,2,10,-10.0,False
12075028,2,11,57.6,False
12075028,2,12,28.6,True
12075028,3,1,10.0,False
12075028,3,2,-56.2,False
12075028,3,3,41.0,False
12075028,3,4,-10.0,False
12075028,3,5,34.0,False
12075028,3,6,-25.0,False
12075028,3,7,-36.0,True
12075028,3,8,-13.8,False
12075028,3,9,-62.2,True
12075186,1,1,10.0,False
12075186,1,2,30.8,True
12075186,1,3,-48.2,True
12075186,1,4,10.0,True
12075186,1,5,52.4,False
12075186,1,6,47.6,True
12075186,1,7,61.8,False
12075186,2,1,-31.0,False
12075186,2,2,-26.2,True
12075186,2,3,-23.2,False
12075186,2,4,10.0,False
12075186,2,5,-18.2,False
12075186,2,6,10.0,False
12075186,2,7,-10.0,False
12075186,2,8,29.6,False
12075186,2,9,-38.0,False
12075186,3,1,36.0,False
12075186,3,2,-10.0,False
12075186,3,3,10.0,False
12075186,3,4,-59.2,False
12075186,3,5,-13.8,True
12075186,3,6,10.0,True
12075186,3,7,10.0,False
12075186,3,8,-74.8,False
12075186,3,9,-45.2,True
12075186,3,10,-52.0,False
12077719,1,1,-29.0,False
12077719,1,2,10.0,False
12077719,1,3,-38.8,False
12077719,1,4,19.2,False
12077719,1,5,75.0,True
12077719,1,6,26.8,False
12077719,1,7,-10.0,False
12077719,1,8,-29.4,True
12077719,1,9,48.4,True
12077719,1,10,73.0,False
12077719,2,1,-10.0,False
12077719,2,2,52.4,False
12077719,2,3,-19.8,False
12077719,2,4,16.0,False
12077719,2,5,11.4,True
12077719,2,6,10.0,False
12077719,2,7,-10.0,False
12077719,2,8,61.0,False
12077719,2,9,-10.0,False
12077719,2,10,34.0,False
12076432,1,1,10.0,False
12076432,1,2,35.8,True
12076432,1,3,10.0,False
12076432,1,4,-49.2,False
12076432,1,5,-48.0,True
12076432,1,6,-21.8,False
12076432,1,7,-42.8,True
12076432,1,8,-10.0,False
12076432,1,9,-42.2,True
12076432,2,1,-54.0,False
12076432,2,2,-45.8,True
12076432,2,3,-39.8,False
12076879,1,1,-36.0,False
12076879,1,2,-42.2,True
12076879,1,3,20.8,True
12076879,1,4,-53.0,True
12076879,1,5,-10.0,False
12076879,1,6,10.0,False
12076879,1,7,-10.0,False
12076879,1,8,-74.0,True
12076879,2,1,-10.0,False
12076879,2,2,10.0,False
12076879,2,3,-10.0,False
12076879,2,4,-57.6,True
12076879,2,5,-79.6,False
12076879,2,6,29.4,False
12076879,2,7,50.2,True
12076879,2,8,25.4,False
12076879,2,9,-10.0,False
12076879,2,10,10.0,False
12076879,2,11,-10.0,False
12076879,2,12,-35.8,True
12077048,1,1,56.1,True
12077048,1,2,-42.88,True
12077048,1,3,-10.0,False
12077048,1,4,10.0,False
12077048,1,5,-42.76,False
12077048,1,6,10.0,False
12077048,1,7,-35.8,False
12077048,1,8,48.96,False
12077048,1,9,59.14,True
12077048,1,10,75.26,False
12077048,2,1,-28.5,False
12077048,2,2,10.0,False
12077048,2,3,-33.8,False
12077048,2,4,-59.2,True
12077048,2,5,10.0,True
12077048,2,6,10.0,False
12077048,2,7,-23.52,False
12077048,2,8,48.66,False
12077048,2,9,-36.26,False
12077048,2,10,-33.82,True
12077048,3,1,-34.9,False
12077048,3,2,-41.28,True
12077048,3,3,-67.54,False
12077048,3,4,36.1,False
12077048,3,5,-34.9,False
12077048,3,6,10.0,False
12077048,3,7,46.74,True
12077048,3,8,20.14,False
12077048,3,9,-22.14,False
12077048,3,10,10.0,False
12077048,3,11,-60.02,False
12077048,3,12,50.02,False
12077048,3,13,35.0,False
12074548,1,1,-10.0,False
12074548,1,2,27.7,False
12074548,1,3,59.0,True
12074548,1,4,-19.78,True
12074548,1,5,-39.44,False
12074548,1,6,37.84,False
12074548,1,7,-51.56,False
12074548,1,8,28.5,False
12074548,1,9,51.06,True
12074548,1,10,70.62,False
12074548,2,1,36.3,True
12074548,2,2,16.96,False
12074548,2,3,43.5,True
12074548,2,4,10.0,False
12074548,2,5,10.0,True
12074548,2,6,-55.98,True
12074548,2,7,23.92,True
12073704,1,1,-56.1,True
12073704,1,2,-64.92,False
12073704,1,3,10.0,False
12073704,1,4,-40.04,False
12073704,1,5,10.0,False
12073704,1,6,-50.12,False
12073704,1,7,10.0,False
12073704,1,8,64.02,True
12073704,1,9,41.66,False
12073704,1,10,-10.0,False
12073704,1,11,33.4,False
12073704,1,12,58.3,True
12073704,2,1,10.0,False
12073704,2,2,31.28,True
12073704,2,3,10.0,False
12073704,2,4,-53.12,False
12073704,2,5,17.14,False
12073704,2,6,29.98,True
12073704,2,7,47.86,False
12073579,1,1,10.0,False
12073579,1,2,-10.0,False
12073579,1,3,-56.84,True
12073579,1,4,-13.38,False
12073579,1,5,10.0,False
12073579,1,6,10.0,True
12073579,1,7,-88.66,True
12073579,1,8,-47.5,False
12073579,1,9,10.0,False
12073579,1,10,-34.0,False
12073579,2,1,28.5,False
12073579,2,2,-10.0,False
12073579,2,3,10.0,False
12073579,2,4,-10.0,False
12073579,2,5,29.02,False
