match_id,market_id,market_name,is_live,suspended,initial_fractional_value,fractional_value,choice_name,choice_source_id,winnig,change
12123959,1,full_time,True,True,4/11,11/4,1,30877851,True,0
12123959,1,full_time,True,True,6/7,14/11,2,30878679,False,0
12123960,1,full_time,True,True,12/10,2/10,1,30875082,False,0
12123960,1,full_time,True,True,19/6,10/4,2,30875139,False,0
12123962,1,full_time,False,True,18/5,1/3,1,30653270,False,0
12123962,1,full_time,False,True,16/9,16/8,2,30653288,False,0
12123967,1,full_time,True,False,18/5,17/6,1,30653563,False,0
12123967,1,full_time,True,False,6/10,17/9,2,30653678,False,0
12123973,1,full_time,False,False,0/10,12/10,1,31554601,False,0
12123973,1,full_time,False,False,10/8,10/7,2,31554800,False,0
12124004,1,full_time,False,True,16/2,18/10,1,31555501,True,0
12124004,1,full_time,False,True,2/2,5/5,2,31555706,True,0
12124015,1,full_time,False,False,1/10,1/3,1,31444721,False,0
12124015,1,full_time,False,False,1/11,6/7,2,31444808,True,0
12124016,1,full_time,True,True,4/8,5/10,1,31441171,True,0
12124016,1,full_time,True,True,3/6,7/10,2,31441426,False,0
12124017,1,full_time,False,True,1/3,16/4,1,31442758,False,0
12124017,1,full_time,False,True,6/2,6/7,2,31442868,True,0
12124018,1,full_time,True,True,7/10,19/4,1,31444109,False,0
12124018,1,full_time,True,True,16/9,11/4,2,31444266,False,0
12124019,1,full_time,True,True,3/6,12/5,1,31443621,True,0
12124019,1,full_time,True,True,1/4,14/2,2,31443713,True,0
12124020,1,full_time,False,True,17/9,13/3,1,31442127,True,0
12124020,1,full_time,False,True,9/2,19/5,2,31442259,False,0
12124021,1,full_time,False,False,16/10,3/7,1,31443307,False,0
12124021,1,full_time,False,False,9/9,6/7,2,31443400,False,0
12124022,1,full_time,True,False,0/10,3/2,1,31441835,True,0
12124022,1,full_time,True,False,17/7,3/8,2,31441899,False,0
12124128,1,full_time,False,True,16/11,17/10,1,31909278,False,0
12124128,1,full_time,False,True,2/6,11/9,2,31909329,True,0
12124130,1,full_time,True,False,13/2,18/7,1,31523387,False,0
12124130,1,full_time,True,False,7/2,13/9,2,31523451,True,0
12124134,1,full_time,True,False,10/2,11/4,1,31524834,True,0
12124134,1,full_time,True,False,17/9,1/7,2,31524874,True,0
12124135,1,full_time,False,True,1/2,11/2,1,30652718,False,0
12124135,1,full_time,False,True,6/2,12/5,2,30652840,False,0
12124249,1,full_time,True,False,18/10,3/2,1,32286481,False,0
12124249,1,full_time,True,False,11/8,1/10,2,32286492,True,0
12124256,1,full_time,True,False,15/6,7/6,1,32116317,False,0
12124256,1,full_time,True,False,3/10,10/3,2,32116459,False,0
12124257,1,full_time,True,True,0/4,2/8,1,32120472,True,0
12124257,1,full_time,True,True,9/11,6/7,2,32120581,True,0
12124259,1,full_time,False,True,9/4,9/7,1,32117678,False,0
12124259,1,full_time,False,True,6/4,4/5,2,32117715,False,0
12124264,1,full_time,False,True,12/2,17/9,1,32119508,False,0
12124264,1,full_time,False,True,7/6,6/11,2,32119664,False,0
12124265,1,full_time,False,True,4/8,4/9,1,32118733,False,0
12124265,1,full_time,False,True,14/7,5/8,2,32118904,True,0
12124266,1,full_time,True,False,0/3,16/10,1,32116995,True,0
12124266,1,full_time,True,False,16/3,13/9,2,32117149,True,0
12124269,1,full_time,True,False,19/2,19/9,1,32121229,True,0
12124269,1,full_time,True,False,4/8,14/9,2,32121244,True,0
12124270,1,full_time,True,False,6/5,13/8,1,32117956,True,0
12124270,1,full_time,True,False,0/11,8/6,2,32118172,True,0
12124532,1,full_time,True,True,18/11,12/10,1,32878097,True,0
12124532,1,full_time,True,True,6/3,12/6,2,32878196,False,0
12124638,1,full_time,False,False,6/4,5/11,1,32877970,False,0
12124638,1,full_time,False,False,2/7,0/4,2,32878051,True,0
12124653,1,full_time,True,True,17/7,13/8,1,32948619,True,0
12124653,1,full_time,True,True,3/9,9/6,2,32948668,True,0
12124680,1,full_time,False,True,16/4,14/7,1,33785700,False,0
12124680,1,full_time,False,True,4/11,6/9,2,33785765,False,0
12124681,1,full_time,False,False,8/2,11/6,1,33785116,True,0
12124681,1,full_time,False,False,2/11,9/5,2,33785119,True,0
12124684,1,full_time,False,False,12/8,7/2,1,33785915,True,0
12124684,1,full_time,False,False,15/11,0/9,2,33785996,True,0
12125953,1,full_time,True,True,16/9,7/5,1,35497413,False,0
12125953,1,full_time,True,True,5/3,11/7,2,35497638,True,0
12125954,1,full_time,True,False,2/3,9/3,1,35497072,True,0
12125954,1,full_time,True,False,2/2,3/10,2,35497140,False,0
12125955,1,full_time,False,True,13/2,6/10,1,35496845,False,0
12125955,1,full_time,False,True,5/5,16/4,2,35496853,True,0
12087308,1,full_time,True,False,5/4,4/4,1,27899365,False,-1
12087308,1,full_time,True,False,13/8,5/2,2,27899374,True,1
12087308,11,first_set_winner,False,True,3/4,11/3,1,28008221,True,-1
12087308,11,first_set_winner,False,True,7/5,18/6,2,28008228,True,1
12087308,12,total_games_won,False,True,9/3,11/8,Over,28008208,True,0
12087308,12,total_games_won,False,True,2/6,5/8,Under,28008200,False,0
12087313,1,full_time,False,False,0/11,13/6,1,28323598,False,1
12087313,1,full_time,False,False,5/10,1/6,2,28323648,False,-1
12087313,11,first_set_winner,False,True,15/4,4/8,1,28375537,False,1
12087313,11,first_set_winner,False,True,6/11,4/3,2,28375540,False,-1
12087313,12,total_games_won,False,True,14/4,9/8,Over,28375526,False,1
12087313,12,total_games_won,False,True,4/7,12/10,Under,28375525,False,-1
12087945,1,full_time,True,True,1/8,13/9,1,28017850,True,1
12087945,1,full_time,True,True,14/10,2/11,2,28017879,True,-1
12087945,11,first_set_winner,False,False,14/4,13/8,1,28231944,True,1
12087945,11,first_set_winner,False,False,11/4,18/2,2,28231951,True,-1
12087945,12,total_games_won,True,False,15/4,13/11,Over,28231919,False,0
12087945,12,total_games_won,True,False,17/4,0/7,Under,28231831,False,0
12088030,1,full_time,False,True,19/5,18/8,1,26338446,False,0
12088030,1,full_time,False,True,9/8,18/11,2,26338593,False,0
12088030,11,first_set_winner,False,False,6/7,10/9,1,26344071,True,0
12088030,11,first_set_winner,False,False,8/7,17/3,2,26344082,False,0
12088030,12,total_games_won,True,True,17/2,8/6,Over,26603529,False,-1
12088030,12,total_games_won,True,True,17/6,4/7,Under,26603525,True,1
12121109,1,full_time,False,True,4/5,7/11,1,25819536,True,0
12121109,1,full_time,False,True,13/3,18/9,2,25819552,False,0
12121124,1,full_time,False,True,19/3,3/10,1,25606795,False,0
12121124,1,full_time,False,True,18/11,14/7,2,25606820,False,0
12121126,1,full_time,True,False,7/11,5/4,1,25607126,False,0
12121126,1,full_time,True,False,13/8,8/9,2,25607147,False,0
12121397,1,full_time,True,True,12/10,16/9,1,26476410,True,0
12121397,1,full_time,True,True,11/5,8/4,2,26476569,False,0
12121400,1,full_time,False,True,8/5,5/6,1,26478349,True,0
12121400,1,full_time,False,True,6/4,0/9,2,26478414,False,0
12121402,1,full_time,False,False,5/4,0/2,1,26477197,True,0
12121402,1,full_time,False,False,3/5,16/3,2,26477427,True,0
12121406,1,full_time,False,False,2/11,18/8,1,26477886,True,0
12121406,1,full_time,False,False,8/5,1/5,2,26477955,False,0
12121411,1,full_time,True,False,11/6,15/10,1,26478664,False,0
12121411,1,full_time,True,False,6/11,7/9,2,26478729,False,0
12121553,1,full_time,False,True,10/9,15/5,1,26528406,False,0
12121553,1,full_time,False,True,2/9,8/3,2,26528663,True,0
12121554,1,full_time,True,True,2/6,16/9,1,26527914,False,0
12121554,1,full_time,True,True,12/9,4/4,2,26527927,False,0
12121588,1,full_time,True,False,13/,13/,1,26528931,False,0
12121588,1,full_time,True,False,15/6,1/11,2,26529075,True,0
12121589,1,full_time,True,True,16/9,8/8,1,26527410,True,0
12121589,1,full_time,True,True,13/10,19/3,2,26527444,False,0
12121590,1,full_time,True,False,19/8,17/5,1,26527334,True,0
12121590,1,full_time,True,False,6/5,3/7,2,26527349,False,0
12121591,1,full_time,True,True,1/9,1/2,1,26527286,True,0
12121591,1,full_time,True,True,16/3,0/7,2,26527295,False,0
12121592,1,full_time,False,False,11/6,12/3,1,26527005,False,0
12121592,1,full_time,False,False,0/11,12/4,2,26527014,True,0
12121594,1,full_time,False,True,9/7,5/5,1,26063646,,1
12121594,1,full_time,False,True,1/5,2/5,2,26063825,,-1
12121594,11,first_set_winner,False,False,13/3,5/5,1,26082183,,1
12121594,11,first_set_winner,False,False,10/11,10/9,2,26082406,,-1
12121594,12,total_games_won,False,True,4/4,6/6,Over,26409489,,1
12121594,12,total_games_won,False,True,11/6,1/4,Under,26409475,,-1
12121595,1,full_time,False,True,6/11,11/6,1,26063014,False,1
12121595,1,full_time,False,True,19/6,12/9,2,26063151,False,-1
12121595,11,first_set_winner,True,False,18/11,8/7,1,26080078,True,1
12121595,11,first_set_winner,True,False,9/6,1/11,2,26080322,True,-1
12121596,1,full_time,False,False,7/8,13/11,1,26062661,True,1
12121596,1,full_time,False,False,10/11,8/2,2,26062738,False,-1
12121596,11,first_set_winner,False,True,9/2,12/10,1,26077354,True,-1
12121596,11,first_set_winner,False,True,5/2,8/9,2,26077512,False,1
12121596,12,total_games_won,True,False,9/9,11/2,Over,26394531,False,0
12121596,12,total_games_won,True,False,13/6,3/9,Under,26394313,False,0
12121597,1,full_time,True,True,5/4,2/2,1,26061916,False,0
12121597,1,full_time,True,True,11/8,11/8,2,26062173,True,0
12121597,11,first_set_winner,True,True,16/9,8/10,1,26075761,True,0
12121597,11,first_set_winner,True,True,10/3,17/6,2,26075864,True,0
12121597,12,total_games_won,False,True,1/2,8/5,Over,26380131,False,0
12121597,12,total_games_won,False,True,18/7,4/8,Under,26379958,True,0
12121599,1,full_time,False,False,19/11,8/6,1,26060639,True,-1
12121599,1,full_time,False,False,2/4,19/3,2,26060820,False,1
12121599,11,first_set_winner,True,True,6/3,15/3,1,26073401,False,-1
12121599,11,first_set_winner,True,True,2/3,13/11,2,26073529,True,1
12121599,12,total_games_won,False,True,11/6,8/10,Over,26366433,True,1
12121599,12,total_games_won,False,True,3/2,5/2,Under,26366390,True,-1
12121600,1,full_time,True,True,17/5,7/10,1,26060392,False,1
12121600,1,full_time,True,True,7/8,13/8,2,26060424,False,-1
12121600,11,first_set_winner,True,True,13/8,11/10,1,26071949,False,0
12121600,11,first_set_winner,True,True,10/3,7/9,2,26072002,True,0
12121600,12,total_games_won,False,False,7/4,19/10,Over,26435609,True,0
12121600,12,total_games_won,False,False,0/8,14/2,Under,26435405,False,0
12121601,1,full_time,False,True,15/5,2/11,1,26060057,True,-1
12121601,1,full_time,False,True,17/8,7/2,2,26060175,True,1
12121601,11,first_set_winner,True,True,0/11,14/7,1,26071127,True,0
12121601,11,first_set_winner,True,True,14/10,1/3,2,26071176,False,0
12121601,12,total_games_won,True,False,0/10,16/2,Over,26425171,False,0
12121601,12,total_games_won,True,False,3/2,3/4,Under,26425036,False,0
12121602,1,full_time,False,False,10/10,5/5,1,26059907,False,-1
12121602,1,full_time,False,False,19/4,18/2,2,26059937,True,1
12121602,11,first_set_winner,False,False,1/3,3/11,1,26069701,True,-1
12121602,11,first_set_winner,False,False,14/7,11/11,2,26069829,True,1
12121602,12,total_games_won,False,False,8/4,9/3,Over,26413905,False,0
12121602,12,total_games_won,False,False,13/10,19/2,Under,26413897,True,0
12121603,1,full_time,True,True,8/11,10/3,1,26059727,False,-1
12121603,1,full_time,True,True,15/5,17/11,2,26059746,False,1
12121603,11,first_set_winner,True,True,18/10,8/2,1,26067239,True,-1
12121603,11,first_set_winner,True,True,5/6,2/7,2,26067537,False,1
12121603,12,total_games_won,False,False,14/6,9/5,Over,26400929,True,1
12121603,12,total_games_won,False,False,16/9,8/10,Under,26400908,True,-1
12121607,1,full_time,True,False,0/5,19/5,1,26578142,,0
12121607,1,full_time,True,False,9/10,8/6,2,26578223,,0
12121676,1,full_time,False,True,8/3,12/8,1,26676792,False,1
12121676,1,full_time,False,True,10/11,2/3,2,26676820,True,-1
12121676,11,first_set_winner,False,True,4/9,11/11,1,26687254,False,1
12121676,11,first_set_winner,False,True,10/8,18/2,2,26687261,False,-1
12121676,12,total_games_won,False,True,10/2,18/2,Over,26756359,False,0
12121676,12,total_games_won,False,True,13/6,18/8,Under,26756215,False,0
12121679,1,full_time,True,False,4/2,3/11,1,26673695,True,-1
12121679,1,full_time,True,False,15/6,2/6,2,26673725,False,1
12121679,11,first_set_winner,False,False,3/6,10/10,1,26681863,False,0
12121679,11,first_set_winner,False,False,8/5,2/4,2,26681964,True,0
12121679,12,total_games_won,False,False,15/9,6/6,Over,26707428,False,1
12121679,12,total_games_won,False,False,9/9,8/9,Under,26707355,False,-1
12121680,1,full_time,True,False,8/6,17/2,1,26674412,False,0
12121680,1,full_time,True,False,1/8,1/3,2,26674654,True,0
12121680,11,first_set_winner,False,True,9/3,4/9,1,26682644,True,0
12121680,11,first_set_winner,False,True,5/11,3/8,2,26682685,False,0
12121682,1,full_time,True,True,11/4,15/5,1,26675410,False,1
12121682,1,full_time,True,True,18/8,18/6,2,26675617,False,-1
12121682,11,first_set_winner,False,False,10/9,17/11,1,26684724,False,1
12121682,11,first_set_winner,False,False,14/10,3/10,2,26684793,False,-1
12121682,12,total_games_won,True,False,13/2,1/7,Over,26724217,True,-1
12121682,12,total_games_won,True,False,10/10,7/4,Under,26723987,True,1
12121684,1,full_time,True,False,1/10,10/2,1,26677039,False,-1
12121684,1,full_time,True,False,2/2,7/5,2,26677126,False,1
12121684,11,first_set_winner,False,False,0/2,4/9,1,26687844,False,1
12121684,11,first_set_winner,False,False,11/6,5/4,2,26687957,True,-1
12121684,12,total_games_won,True,False,19/7,19/2,Over,26768557,True,0
12121684,12,total_games_won,True,False,1/11,19/4,Under,26768476,False,0
12121805,1,full_time,True,False,0/10,0/10,1,27616131,,0
12121805,1,full_time,True,False,9/3,18/6,2,27616132,,0
12121806,1,full_time,True,False,12/8,5/6,1,27533629,False,0
12121806,1,full_time,True,False,3/2,3/11,2,27533743,True,0
12121807,1,full_time,True,True,4/8,16/2,1,27532089,True,0
12121807,1,full_time,True,True,18/6,0/5,2,27532152,False,0
12121808,1,full_time,True,False,12/7,18/2,1,27531366,False,0
12121808,1,full_time,True,False,4/7,5/10,2,27531438,True,0
12121809,1,full_time,True,False,14/7,15/2,1,27531922,False,0
12121809,1,full_time,True,False,16/2,15/3,2,27531974,True,0
12121810,1,full_time,False,True,8/6,4/5,1,27532919,False,0
12121810,1,full_time,False,True,12/7,16/9,2,27532924,False,0
12121811,1,full_time,False,False,19/8,14/8,1,27532813,False,0
12121811,1,full_time,False,False,8/2,9/8,2,27532818,True,0
12121812,1,full_time,True,False,12/10,12/3,1,27532181,False,0
12121812,1,full_time,True,False,12/8,13/4,2,27532281,False,0
12121828,1,full_time,True,True,12/7,7/9,1,27532962,False,0
12121828,1,full_time,True,True,4/8,5/5,2,27533118,True,0
12121829,1,full_time,True,False,11/6,5/10,1,27532423,False,0
12121829,1,full_time,True,False,3/11,6/5,2,27532525,True,0
12121874,1,full_time,False,True,15/3,17/6,1,27883023,False,1
12121874,1,full_time,False,True,18/7,3/9,2,27883103,False,-1
12121874,11,first_set_winner,False,True,6/9,6/8,1,28027116,False,0
12121874,11,first_set_winner,False,True,17/2,11/9,2,28027122,False,0
12121878,1,full_time,True,True,14/9,16/11,1,27882032,False,0
12121878,1,full_time,True,True,9/6,14/5,2,27882044,False,0
12121878,11,first_set_winner,False,False,6/7,9/7,1,31406513,False,0
12121878,11,first_set_winner,False,False,8/5,12/3,2,31406681,True,0
12121879,1,full_time,True,False,11/10,19/5,1,27881973,True,-1
12121879,1,full_time,True,False,4/5,14/3,2,27881994,False,1
12121879,11,first_set_winner,True,True,17/9,18/2,1,28008454,False,-1
12121879,11,first_set_winner,True,True,13/11,7/8,2,28008471,True,1
12121883,1,full_time,True,False,3/8,11/2,1,27881843,False,0
12121883,1,full_time,True,False,16/2,14/5,2,27881848,False,0
12121883,11,first_set_winner,False,True,15/11,15/9,1,31404418,False,0
12121883,11,first_set_winner,False,True,10/4,8/6,2,31404469,True,0
12121885,1,full_time,True,True,16/9,0/9,1,27881768,True,-1
12121885,1,full_time,True,True,14/10,7/6,2,27881820,False,1
12121885,11,first_set_winner,False,False,1/9,11/3,1,27990255,True,-1
12121885,11,first_set_winner,False,False,12/2,14/8,2,27990302,False,1
12121885,12,total_games_won,True,True,18/8,19/4,Over,27990248,True,1
12121885,12,total_games_won,True,True,5/5,12/4,Under,27990247,True,-1
12122144,1,full_time,False,True,9/10,9/5,1,27507917,False,0
12122144,1,full_time,False,True,17/4,18/3,2,27507928,True,0
12122172,1,full_time,True,True,16/2,9/10,1,27651880,False,0
12122172,1,full_time,True,True,11/10,14/6,2,27652097,False,0
12122307,1,full_time,False,True,15/5,2/5,1,27901070,True,0
12122307,1,full_time,False,True,12/9,14/9,2,27901089,False,0
12122308,1,full_time,True,False,13/10,16/4,1,27899036,True,0
12122308,1,full_time,True,False,2/2,19/11,2,27899037,False,0
12122309,1,full_time,True,True,6/6,1/3,1,27902448,True,0
12122309,1,full_time,True,True,14/10,6/6,2,27902492,False,0
12122310,1,full_time,False,True,17/9,19/9,1,27903322,True,0
12122310,1,full_time,False,True,7/4,13/9,2,27903461,False,0
12122311,1,full_time,True,False,17/6,19/4,1,27901127,True,0
12122311,1,full_time,True,False,10/11,0/6,2,27901128,False,0
12122317,1,full_time,True,False,12/8,2/10,1,27899078,False,0
12122317,1,full_time,True,False,8/10,6/10,2,27899085,False,0
12122318,1,full_time,True,True,2/9,7/2,1,27902420,False,0
12122318,1,full_time,True,True,7/9,16/9,2,27902427,False,0
12122319,1,full_time,True,True,11/3,6/3,1,27902935,True,0
12122319,1,full_time,True,True,7/3,17/10,2,27902962,False,0
12122320,1,full_time,True,False,5/9,9/3,1,27899280,False,0
12122320,1,full_time,True,False,12/6,14/2,2,27899303,True,0
12122321,1,full_time,False,False,7/8,10/7,1,27900830,False,0
12122321,1,full_time,False,False,9/11,10/4,2,27900885,True,0
12122322,1,full_time,False,True,15/5,0/10,1,27900437,False,0
12122322,1,full_time,False,True,5/6,11/2,2,27900603,False,0
12122323,1,full_time,False,False,16/6,2/10,1,27900958,False,0
12122323,1,full_time,False,False,18/8,1/9,2,27900966,True,0
12122324,1,full_time,True,True,2/11,11/5,1,27902261,True,0
12122324,1,full_time,True,True,10/3,16/5,2,27902284,False,0
12122325,1,full_time,False,False,2/9,8/8,1,27901245,False,0
12122325,1,full_time,False,False,19/2,5/11,2,27901250,False,0
12122326,1,full_time,False,False,9/10,8/3,1,27899314,False,0
12122326,1,full_time,False,False,10/11,18/9,2,27899315,True,0
12122327,1,full_time,False,False,17/3,6/4,1,27900034,True,0
12122327,1,full_time,False,False,9/8,6/4,2,27900085,True,0
12122328,1,full_time,False,False,1/3,8/4,1,27899375,True,0
12122328,1,full_time,False,False,12/3,13/2,2,27899377,False,0
12122329,1,full_time,False,True,12/8,3/7,1,27902545,,0
12122329,1,full_time,False,True,14/10,13/9,2,27902564,,0
12122330,1,full_time,True,False,3/10,4/10,1,27901216,True,0
12122330,1,full_time,True,False,18/5,12/6,2,27901219,False,0
12122331,1,full_time,True,True,17/4,13/8,1,27902368,False,0
12122331,1,full_time,True,True,10/11,18/9,2,27902385,True,0
12122332,1,full_time,True,True,13/11,9/6,1,27898818,True,0
12122332,1,full_time,True,True,13/2,13/3,2,27898964,True,0
12122333,1,full_time,True,False,15/11,19/3,1,27899200,True,0
12122333,1,full_time,True,False,7/6,18/3,2,27899223,True,0
12122334,1,full_time,False,False,9/7,5/4,1,27899462,False,0
12122334,1,full_time,False,False,12/6,13/2,2,27899487,False,0
12122335,1,full_time,False,False,11/7,13/3,1,27899570,True,0
12122335,1,full_time,False,False,1/6,7/11,2,27899594,True,0
12123658,1,full_time,False,True,3/2,3/5,1,30297354,True,0
12123658,1,full_time,False,True,8/2,4/2,2,30297396,False,0
12123659,1,full_time,True,True,15/5,9/4,1,30298314,True,0
12123659,1,full_time,True,True,18/2,19/8,2,30298342,True,0
12123667,1,full_time,False,True,14/10,1/5,1,29528052,True,0
12123667,1,full_time,False,True,16/10,0/7,2,29528076,False,0
12123668,1,full_time,True,True,0/7,3/10,1,29528389,True,0
12123668,1,full_time,True,True,16/7,12/4,2,29528393,False,0
12123669,1,full_time,False,False,13/6,13/2,1,29528354,False,0
12123669,1,full_time,False,False,2/6,1/8,2,29528357,True,0
12123670,1,full_time,True,True,0/8,11/7,1,29528426,True,0
12123670,1,full_time,True,True,4/5,19/2,2,29528503,True,0
12123671,1,full_time,True,False,2/8,2/5,1,29529004,False,0
12123671,1,full_time,True,False,1/10,19/11,2,29529164,False,0
12123687,1,full_time,False,True,10/7,16/2,1,31556127,False,0
12123687,1,full_time,False,True,5/11,9/10,2,31556208,True,0
12123696,1,full_time,False,False,8/6,18/5,1,30298059,False,0
12123696,1,full_time,False,False,17/10,17/9,2,30298135,True,0
12123697,1,full_time,True,False,15/3,9/7,1,30297729,False,0
12123697,1,full_time,True,False,2/7,7/2,2,30297802,True,0
12123807,1,full_time,True,False,2/7,8/7,1,34282385,False,0
12123807,1,full_time,True,False,18/9,12/10,2,34282487,False,0
12123808,1,full_time,True,True,9/5,12/4,1,34280002,True,0
12123808,1,full_time,True,True,16/7,16/7,2,34280185,True,0
12123811,1,full_time,True,False,13/3,19/3,1,34281965,False,0
12123811,1,full_time,True,False,14/4,0/6,2,34281971,False,0
12123812,1,full_time,True,False,3/4,12/11,1,34281578,False,0
12123812,1,full_time,True,False,18/8,9/9,2,34281711,True,0
12123814,1,full_time,False,False,8/8,12/10,1,34280750,False,0
12123814,1,full_time,False,False,18/2,7/6,2,34280825,False,0
12123815,1,full_time,True,False,7/9,17/4,1,34279628,False,0
12123815,1,full_time,True,False,0/7,17/6,2,34279629,True,0
12123817,1,full_time,True,False,2/11,6/8,1,34282010,True,0
12123817,1,full_time,True,False,15/11,8/10,2,34282069,True,0
12123819,1,full_time,False,True,19/5,12/11,1,34281931,False,0
12123819,1,full_time,False,True,7/6,18/11,2,34281935,True,0
12123821,1,full_time,False,False,14/10,9/4,1,34281941,True,0
12123821,1,full_time,False,False,3/9,4/2,2,34281943,True,0
12123822,1,full_time,False,True,17/8,6/10,1,30543158,False,0
12123822,1,full_time,False,True,13/8,17/4,2,30543185,True,0
12123823,1,full_time,False,True,11/9,17/5,1,30543033,False,0
12123823,1,full_time,False,True,7/6,17/4,2,30543060,True,0
12123826,1,full_time,False,False,18/2,18/3,1,30107737,True,0
12123826,1,full_time,False,False,13/9,0/6,2,30107798,True,0
12123889,1,full_time,False,True,19/6,19/9,1,30800291,True,0
12123889,1,full_time,False,True,16/9,13/3,2,30800310,True,0
12123890,1,full_time,True,False,6/11,6/3,1,30802727,True,0
12123890,1,full_time,True,False,15/5,12/3,2,30802781,False,0
12123891,1,full_time,False,False,2/3,17/4,1,30799654,True,0
12123891,1,full_time,False,False,19/6,19/3,2,30799793,False,0
12123892,1,full_time,True,True,11/10,17/8,1,30803627,True,0
12123892,1,full_time,True,True,0/4,18/3,2,30803841,False,0
12123893,1,full_time,True,False,16/7,19/6,1,30801261,True,0
12123893,1,full_time,True,False,15/5,13/3,2,30801283,True,0
12123894,1,full_time,True,False,12/11,19/2,1,30803291,False,0
12123894,1,full_time,True,False,10/6,9/7,2,30803310,False,0
12123895,1,full_time,True,True,14/8,8/4,1,30800824,False,0
12123895,1,full_time,True,True,1/8,16/4,2,30800932,True,0
12123897,1,full_time,False,True,18/2,16/2,1,30799158,False,0
12123897,1,full_time,False,True,18/3,17/9,2,30799399,False,0
12123898,1,full_time,False,True,4/6,11/8,1,30801098,True,0
12123898,1,full_time,False,True,7/4,10/3,2,30801150,True,0
12123899,1,full_time,True,True,11/3,19/3,1,30801547,True,0
12123899,1,full_time,True,True,15/10,5/3,2,30802282,False,0
12123901,1,full_time,False,False,9/6,4/8,1,30801447,True,0
12123901,1,full_time,False,False,18/4,8/4,2,30801511,True,0
12123902,1,full_time,True,False,11/10,8/8,1,30804338,True,0
12123902,1,full_time,True,False,3/7,7/11,2,30804406,True,0
12123903,1,full_time,False,False,19/7,5/11,1,30800192,False,0
12123903,1,full_time,False,False,1/3,10/8,2,30800241,True,0
12123904,1,full_time,True,True,8/2,11/3,1,30800673,False,0
12123904,1,full_time,True,True,17/6,2/7,2,30800682,False,0
12123929,1,full_time,False,False,18/11,10/7,1,30877443,False,0
12123929,1,full_time,False,False,17/7,18/4,2,30877450,False,0
12123930,1,full_time,False,False,15/7,7/5,1,30876949,False,0
12123930,1,full_time,False,False,10/3,10/4,2,30877003,True,0
12123931,1,full_time,False,False,8/2,9/9,1,30885988,False,0
12123931,1,full_time,False,False,13/8,18/2,2,30886135,True,0
12123932,1,full_time,False,True,7/8,10/6,1,30886840,False,0
12123932,1,full_time,False,True,0/8,15/3,2,30886853,True,0
12123933,1,full_time,False,True,2/11,0/2,1,30876062,False,0
12123933,1,full_time,False,True,13/3,16/4,2,30876147,False,0
12123934,1,full_time,False,True,4/6,18/2,1,30885571,True,0
12123934,1,full_time,False,True,7/8,8/2,2,30885633,True,0
12123936,1,full_time,True,False,13/4,10/8,1,30884273,False,0
12123936,1,full_time,True,False,1/5,1/5,2,30884544,False,0
12123937,1,full_time,False,False,6/5,12/7,1,30879879,True,0
12123937,1,full_time,False,False,2/10,17/9,2,30879970,True,0
12123939,1,full_time,False,False,2/2,0/5,1,30886378,True,0
12123939,1,full_time,False,False,5/3,0/8,2,30886415,True,0
12123940,1,full_time,True,False,17/5,11/8,1,30886494,True,0
12123940,1,full_time,True,False,4/2,16/7,2,30886504,True,0
12123941,1,full_time,True,True,15/4,6/2,1,30876501,True,0
12123941,1,full_time,True,True,19/9,4/4,2,30876587,False,0
12123942,1,full_time,True,True,7/3,13/10,1,30887081,False,0
12123942,1,full_time,True,True,14/2,6/9,2,30887158,False,0
12123943,1,full_time,True,False,17/3,15/3,1,30886733,False,0
12123943,1,full_time,True,False,3/10,13/3,2,30886753,False,0
12123944,1,full_time,True,False,3/8,0/5,1,30873671,False,0
12123944,1,full_time,True,False,4/7,19/11,2,30873852,True,0
12123945,1,full_time,False,True,14/7,10/11,1,30877217,True,0
12123945,1,full_time,False,True,6/2,9/5,2,30877293,True,0
12123946,1,full_time,False,False,5/7,1/3,1,30888178,True,0
12123946,1,full_time,False,False,7/5,1/4,2,30888389,False,0
12123947,1,full_time,False,False,18/10,6/9,1,30885145,True,0
12123947,1,full_time,False,False,14/4,10/7,2,30885462,False,0
12123949,1,full_time,True,False,10/7,9/9,1,30886650,True,0
12123949,1,full_time,True,False,0/10,5/10,2,30886661,False,0
12123950,1,full_time,False,False,1/11,19/9,1,30875855,False,0
12123950,1,full_time,False,False,0/8,1/6,2,30875858,False,0
12123951,1,full_time,False,False,9/5,8/8,1,30883118,True,0
12123951,1,full_time,False,False,18/8,14/3,2,30883342,True,0
12123952,1,full_time,True,False,7/6,18/8,1,30875816,True,0
12123952,1,full_time,True,False,11/7,18/7,2,30875819,True,0
12123953,1,full_time,True,False,13/7,11/11,1,30875327,True,0
12123953,1,full_time,True,False,10/5,1/4,2,30875422,False,0
12123954,1,full_time,False,True,4/8,4/4,1,30886573,False,0
12123954,1,full_time,False,True,12/7,1/11,2,30886617,False,0
12123955,1,full_time,False,False,2/2,13/6,1,30889136,True,0
12123955,1,full_time,False,False,5/10,2/10,2,30889295,False,0
12123956,1,full_time,False,True,7/10,18/5,1,30887495,False,0
12123956,1,full_time,False,True,7/7,2/2,2,30887672,False,0
12123957,1,full_time,False,True,16/5,4/11,1,30879316,False,0
12123957,1,full_time,False,True,18/2,19/9,2,30879330,False,0
12123958,1,full_time,True,False,15/7,13/7,1,30873442,True,0
