match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp
12121370,,,,,,
12121397,2781,1922,859,,,1709473181
12121243,,,,,,
12121710,,,,,,
12120472,,,,,,
12121022,,,,,,
12121396,,,,,,
12121297,,,,,,
12121415,,,,,,
12118895,2359,4480,2664,,,1709405888
12121376,,,,,,
12121434,,,,,,
12121048,,,,,,
12117464,3751,2298,,,,1709372572
12121185,,,,,,
12121435,,,,,,
12121288,,,,,,
12120614,1617,1443,,,,1709441118
12116336,2624,2718,2552,,,1709343675
12121009,,,,,,
12121332,,,,,,
12121419,,,,,,
12121706,,,,,,
12121183,,,,,,
12114764,2487,2202,,,,1709311887
12121428,,,,,,
12121408,966,1337,,,,1709461501
12121375,,,,,,
12121060,,,,,,
12119796,2228,2712,1806,,,1709416992
12121377,,,,,,
12121271,,,,,,
12120998,,,,,,
12143171,,,,,,
12121319,,,,,,
12121294,,,,,,
12120613,2477,1978,,,,1709445835
12121221,,,,,,
12121057,,,,,,
12121055,,,,,,
12121216,,,,,,
12121248,,,,,,
12121071,,,,,,
12121110,1186,1395,,,,1709454951
12121087,,,,,,
12121054,,,,,,
12121126,1318,2279,,,,1709470379
12121000,,,,,,
12121734,,,,,,
12087936,1730,2837,,,,1709329123
12087276,3339,2375,,,,1709434840
12087284,2445,3984,,,,1709425727
12087304,2128,4243,,,,1709414031
12087308,3404,4618,,,,1709500124
12087313,3837,2023,2157,,,1709522767
12087317,1363,2953,,,,1709425837
12087898,2894,2234,,,,1709395202
12087920,3167,3537,,,,1709438964
12087938,3068,2730,,,,1709427765
12087945,3128,1360,3163,,,1709508606
12087950,2329,2993,3432,,,1709419439
12088017,3204,2808,,,,1709394243
12088026,2703,2686,1845,,,1709403937
12088030,2682,2162,4178,,,1709479855
12088052,3564,2772,,,,1709458881
12088068,1846,470,,,,1709468344
12088076,1393,3495,4283,,,1709389454
12088077,1985,2507,5681,,,1709399491
12088086,2644,2987,,,,1709387498
12117901,2024,2392,2574,,,1709388770
12118435,1920,2776,2681,,,1709387929
12118510,3588,3311,,,,1709384834
12118601,1719,2350,,,,1709386693
12118602,2183,2439,1868,,,1709387459
12118818,1718,2793,,,,1709390360
12118895,2359,4479,2665,,,1709405888
12118939,3113,3812,,,,1709394504
12119028,2969,2171,2243,,,1709394940
12119277,,,,,,
12119305,3917,4236,,,,1709412248
12119356,2369,3192,,,,1709400808
12119359,1899,4373,,,,1709419697
12119796,2227,2712,1805,,,1709416992
12119917,3601,3635,,,,1709428334
12119930,2273,5426,1756,,,1709439809
12119931,2673,2676,2895,,,1709436846
12119953,2839,1825,,,,1709436452
12119954,2458,3180,,,,1709432547
12120358,1662,2431,,,,1709444478
12120372,,,,,,1709451230
12120399,2671,2888,,,,1709455921
12120445,1660,2751,,,,1709455076
12120451,2284,2090,,,,1709457530
12120452,2991,3327,,,,1709458155
12120461,,,,,,
12120462,,,,,,
12120463,,,,,,
12120464,,,,,,
12120465,,,,,,
12120466,,,,,,
12120467,,,,,,
12120468,,,,,,
12120469,,,,,,
12120470,,,,,,
12120471,,,,,,
12120472,,,,,,
12120473,,,,,,
12120474,,,,,,
12120475,,,,,,
12120483,2503,1857,,,,1709453798
12120502,2979,3192,,,,1709461782
12120591,2870,1094,,,,1709463772
12120602,2161,2016,845,,,1709465192
12120603,970,1572,,,,1709453472
12120604,1736,2132,,,,1709440851
12120605,2234,2900,769,,,1709450713
12120606,2734,3014,1070,,,1709461534
12120607,2200,3237,1163,,,1709458598
12120608,2148,2234,,,,1709446153
12120609,2550,2226,,,,1709451402
12120610,2361,2628,,,,1709451939
12120611,1639,1591,2114,,,1709458113
12120612,2673,2117,,,,1709441901
12120613,2478,1978,,,,1709445835
12120614,1617,1444,,,,1709441118
12120615,1385,1646,,,,1709440543
12120616,3526,3730,812,,,1709450747
12120617,2307,2581,889,,,1709460642
12120739,3505,3340,3181,,,1709454640
12120744,1881,2571,,,,1709467220
12120767,3139,3243,2863,,,1709465752
12120846,2089,2199,2451,,,1709465142
12120998,,,,,,
12120999,,,,,,
12121000,,,,,,
12121001,,,,,,
12121002,,,,,,
12121003,,,,,,
12121004,,,,,,
12121005,,,,,,
12121006,,,,,,
12121007,,,,,,
12121008,,,,,,
12121009,,,,,,
12121010,,,,,,
12121011,,,,,,
12121012,,,,,,
12121013,,,,,,
12121014,,,,,,
12121015,,,,,,
12121016,,,,,,
12121017,,,,,,
12121018,,,,,,
12121019,,,,,,
12121020,,,,,,
12121021,,,,,,
12121022,,,,,,
12121023,,,,,,
12121025,,,,,,
12121026,,,,,,
12121027,,,,,,
12121028,,,,,,
12121029,,,,,,
12121030,,,,,,
12121036,,,,,,
12121037,,,,,,
12121038,,,,,,
12121039,,,,,,
12121040,,,,,,
12121041,,,,,,
12121042,,,,,,
12121043,,,,,,
12121044,,,,,,
12121045,,,,,,
12121046,,,,,,
12121047,,,,,,
12121048,,,,,,
12121049,,,,,,
12121050,,,,,,
12121051,,,,,,
12121052,,,,,,
12121053,,,,,,
12121054,,,,,,
12121055,,,,,,
12121056,,,,,,
12121057,,,,,,
12121058,,,,,,
12121059,,,,,,
12121060,,,,,,
12121061,,,,,,
12121063,,,,,,
12121064,,,,,,
12121065,,,,,,
12121066,,,,,,
12121067,,,,,,
12121068,,,,,,
12121069,,,,,,
12121070,,,,,,
12121071,,,,,,
12121072,,,,,,
12121073,,,,,,
12121074,,,,,,
12121075,,,,,,
12121076,,,,,,
12121077,,,,,,
12121078,,,,,,
12121079,,,,,,
12121080,,,,,,
12121081,,,,,,
12121082,,,,,,
12121083,,,,,,
12121084,,,,,,
12121085,,,,,,
12121086,,,,,,
12121087,,,,,,
12121088,,,,,,
12121089,,,,,,
12121090,,,,,,
12121091,,,,,,
12121092,,,,,,
12121093,,,,,,
12121094,,,,,,
12121095,,,,,,
12121096,,,,,,
12121097,,,,,,
12121098,,,,,,
12121099,,,,,,
12121100,,,,,,
12121109,1780,1522,,,,1709476809
12121110,1186,1396,,,,1709454951
12121111,2269,3198,5285,,,1709456145
12121118,2942,2479,,,,1709456500
12121119,2177,4637,6566,,,1709456161
12121120,,,,,,
12121121,1556,1301,,,,1709460455
12121122,,,,,,
12121123,2057,3521,,,,1709464504
12121124,2551,2133,,,,1709470307
12121125,2930,1955,,,,1709469234
12121126,1317,2278,,,,1709470379
12121127,1351,2702,,,,1709464014
12121161,2332,2459,,,,1709466882
12121172,,,,,,
12121173,,,,,,
12121174,,,,,,
12121175,,,,,,
12121176,,,,,,
12121177,,,,,,
12121178,,,,,,
12121179,,,,,,
12121180,,,,,,
12121181,,,,,,
12121182,,,,,,
12121183,,,,,,
12121184,,,,,,
12121185,,,,,,
12121186,,,,,,
12121187,,,,,,
12121188,,,,,,
12121189,,,,,,
12121190,,,,,,
12121191,,,,,,
12121192,,,,,,
12121193,,,,,,
12121194,,,,,,
12121195,,,,,,
12121196,,,,,,
12121197,,,,,,
12121198,,,,,,
12121199,,,,,,
12121200,,,,,,
12121201,,,,,,
12121211,,,,,,
12121212,,,,,,
12121213,,,,,,
12121214,,,,,,
12121215,,,,,,
12121216,,,,,,
12121217,,,,,,
12121218,,,,,,
12121219,,,,,,
12121220,,,,,,
12121221,,,,,,
12121222,,,,,,
12121223,,,,,,
12121224,,,,,,
12121225,,,,,,
12121227,,,,,,
12121228,,,,,,
12121229,,,,,,
12121230,,,,,,
12121231,,,,,,
12121232,,,,,,
12121233,,,,,,
12121234,,,,,,
12121235,,,,,,
12121236,,,,,,
12121237,,,,,,
12121238,,,,,,
12121239,,,,,,
12121240,,,,,,
12121241,,,,,,
12121242,,,,,,
12121243,,,,,,
12121244,,,,,,
12121245,,,,,,
12121246,,,,,,
12121247,,,,,,
12121248,,,,,,
12121249,,,,,,
12121250,,,,,,
12121259,,,,,,
12121260,,,,,,
12121261,,,,,,
12121262,,,,,,
12121263,,,,,,
12121264,,,,,,
12121265,,,,,,
12121266,,,,,,
12121267,,,,,,
12121268,,,,,,
12121269,,,,,,
12121270,,,,,,
12121271,,,,,,
12121272,,,,,,
12121273,,,,,,
12121274,,,,,,
12121288,,,,,,
12121289,,,,,,
12121290,,,,,,
12121291,,,,,,
12121292,,,,,,
12121293,,,,,,
12121294,,,,,,
12121295,,,,,,
12121296,,,,,,
12121297,,,,,,
12121298,,,,,,
12121299,,,,,,
12121300,,,,,,
12121301,,,,,,
12121302,,,,,,
12121303,,,,,,
12121304,,,,,,
12121305,,,,,,
12121306,,,,,,
12121307,,,,,,
12121308,,,,,,
12121309,,,,,,
12121310,,,,,,
12121311,,,,,,
12121312,,,,,,
12121313,,,,,,
12121314,,,,,,
12121315,,,,,,
12121316,,,,,,
12121317,,,,,,
12121318,,,,,,
12121319,,,,,,
12121321,,,,,,
12121322,,,,,,
12121323,,,,,,
12121324,,,,,,
12121325,,,,,,
12121326,,,,,,
12121327,,,,,,
12121328,,,,,,
12121329,,,,,,
12121330,,,,,,
12121331,,,,,,
12121332,,,,,,
12121333,,,,,,
12121334,,,,,,
12121335,,,,,,
12121336,,,,,,
12121337,,,,,,
12121338,,,,,,
12121339,,,,,,
12121340,,,,,,
12121341,,,,,,
12121342,,,,,,
12121343,,,,,,
12121344,,,,,,
12121345,,,,,,
12121346,,,,,,
12121347,,,,,,
12121348,,,,,,
12121349,,,,,,
12121350,,,,,,
12121351,,,,,,
12121352,,,,,,
12121363,,,,,,
12121364,,,,,,
12121365,,,,,,
12121366,,,,,,
12121367,,,,,,
12121368,,,,,,
12121369,,,,,,
12121370,,,,,,
12121372,,,,,,
12121373,,,,,,
12121374,,,,,,
12121375,,,,,,
12121376,,,,,,
12121377,,,,,,
12121378,,,,,,
12121379,,,,,,
12121380,,,,,,
12121381,,,,,,
12121382,,,,,,
12121383,,,,,,
12121384,,,,,,
12121385,,,,,,
12121386,,,,,,
12121387,,,,,,
12121388,,,,,,
12121389,,,,,,
12121390,,,,,,
12121391,,,,,,
12121392,,,,,,
12121393,,,,,,
12121394,,,,,,
12121395,,,,,,
12121396,,,,,,
12121397,2781,1923,858,,,1709473181
12121398,2424,3835,,,,1709462998
12121399,2671,3629,983,,,1709473905
12121400,2352,2257,666,,,1709482936
12121401,890,1024,,,,1709475511
12121402,2450,3435,,,,1709474135
12121403,2499,3393,957,,,1709481475
12121404,3015,3208,,,,1709463549
12121405,2431,1815,605,,,1709464880
12121406,4438,1830,688,,,1709489382
12121407,2839,2739,,,,1709479489
12121408,967,1337,,,,1709461501
12121409,2091,1778,,,,1709465771
12121410,2544,1827,,,,1709468769
12121411,1796,2845,,,,1709473102
12121412,1121,2230,,,,1709468727
12121413,,,,,,
12121414,,,,,,
12121415,,,,,,
12121416,,,,,,
12121417,,,,,,
12121418,,,,,,
12121419,,,,,,
12121420,,,,,,
12121421,,,,,,
12121422,,,,,,
12121423,,,,,,
12121424,,,,,,
12121425,,,,,,
12121426,,,,,,
12121427,,,,,,
12121428,,,,,,
12121429,,,,,,
12121430,,,,,,
12121431,,,,,,
12121432,,,,,,
12121433,,,,,,
12121434,,,,,,
12121435,,,,,,
12121436,,,,,,
12121437,,,,,,
12121438,,,,,,
12121439,,,,,,
12121440,,,,,,
12121441,,,,,,
12121442,,,,,,
12121443,,,,,,
12121444,,,,,,
12121521,,,,,,
12121550,1737,2877,,,,1709458640
12121551,1859,4007,2524,,,1709468434
12121553,2959,2470,,,,1709474839
12121554,2246,2100,1826,,,1709488374
12121555,1888,1599,1697,,,1709481496
12121587,2217,2656,2627,,,1709461802
12121588,1853,2754,,,,1709474881
12121589,2237,2006,3342,,,1709491594
12121590,2909,1680,,,,1709494056
12121591,2207,2479,,,,1709497867
12121592,2110,3118,2517,,,1709483790
12121593,2217,2173,2358,,,1709469609
12121596,2588,1761,3521,,,1709554533
12121599,1960,2399,,,,1709558075
12121600,1269,2155,,,,1709546295
12121602,2374,2478,,,,1709555597
12121699,,,,,,
12121700,,,,,,
12121701,,,,,,
12121702,,,,,,
12121703,,,,,,
12121704,,,,,,
12121705,,,,,,
12121706,,,,,,
12121707,,,,,,
12121708,,,,,,
12121709,,,,,,
12121710,,,,,,
12121711,,,,,,
12121712,,,,,,
12121713,,,,,,
12121714,,,,,,
12121715,,,,,,
12121716,,,,,,
12121717,,,,,,
12121718,,,,,,
12121719,,,,,,
12121720,,,,,,
12121721,,,,,,
12121724,,,,,,
12121725,,,,,,
12121726,,,,,,
12121727,,,,,,
12121728,,,,,,
12121729,,,,,,
12121730,,,,,,
12121731,,,,,,
12121732,,,,,,
12121733,,,,,,
12121734,,,,,,
12121735,,,,,,
12121736,,,,,,
12121737,,,,,,
12121806,1664,2971,,,,1709494456
12121807,1766,3064,,,,1709483669
12121808,90,1130,,,,1709480537
12121809,1675,2530,,,,1709489257
12121810,,,,,,1709482346
12121811,1709,2065,,,,1709487048
12121812,,,,,,1709480599
12121817,,,,,,
12121818,,,,,,
12121819,,,,,,
12121826,2068,2332,,,,1709490298
12121827,2885,2786,,,,1709496435
12121828,1449,1370,,,,1709485774
12121829,172605,810,,,,1709653091
12122124,,,,,,
12122125,,,,,,
12122126,,,,,,
12122127,,,,,,
12122128,,,,,,
12122129,,,,,,
12122130,,,,,,
12122131,,,,,,
12122132,,,,,,
12122133,,,,,,
12122134,,,,,,
12122135,,,,,,
12122136,,,,,,
12122137,,,,,,
12122138,,,,,,
12122139,,,,,,
12122140,,,,,,
12122141,,,,,,
12122142,,,,,,
12122143,,,,,,
12122144,,,,,,
12122145,,,,,,
12122146,,,,,,
12122147,,,,,,
12122148,,,,,,
12122149,,,,,,
12122150,,,,,,
12122151,,,,,,
12122152,,,,,,
12122153,,,,,,
12122154,,,,,,
12122155,,,,,,
12122156,,,,,,
12122157,,,,,,
12122158,,,,,,
12122159,,,,,,
12122160,,,,,,
12122161,,,,,,
12122162,,,,,,
12122163,,,,,,
12122164,,,,,,
12122165,,,,,,
12122166,,,,,,
12122167,,,,,,
12122168,,,,,,
12122172,1935,2770,2927,,,1709501715
12122307,4226,2941,,,,1709493632
12122308,2975,2930,,,,1709516829
12122309,2356,1438,,,,1709491751
12122310,2495,3134,3483,,,1709503191
12122311,2325,3143,,,,1709509818
12122317,2730,2123,3988,,,1709511612
12122318,1843,2735,,,,1709502953
12122319,3284,2693,,,,1709497536
12122320,2233,2726,3042,,,1709494320
12122321,3363,3067,2691,,,1709517187
12122322,1531,1665,,,,1709508218
12122323,1695,2797,2999,,,1709502815
12122324,2399,3426,,,,1709507496
12122325,2929,2160,,,,1709501800
12122326,1746,2546,4138,,,1709493704
12122327,4682,2967,,,,1709516450
12122733,1244,2744,,,,1709464912
12122766,,,,,,
12122821,3111,2016,,,,1709463239
12123190,,,,,,
12123191,,,,,,
12123192,,,,,,
12123193,,,,,,
12123195,,,,,,
12123196,,,,,,
12123197,,,,,,
12123199,,,,,,
12123277,,,,,,
12123278,,,,,,
12123279,,,,,,
12123280,,,,,,
12123281,,,,,,
12123282,,,,,,
12123283,,,,,,
12123284,,,,,,
12123658,1547,1842,,,,1709541236
12123659,1852,2190,,,,1709541484
12123666,1626,2409,,,,1709533524
12123667,1874,2314,,,,1709529083
12123668,1559,1629,557,,,1709530189
12123669,2043,1929,,,,1709529221
12123670,2129,2886,1066,,,1709537525
12123671,2423,2341,,,,1709534598
12123672,3289,2363,1260,,,1709537261
12123673,1657,2016,,,,1709528923
12123687,1815,1800,,,,1709544883
12123696,2494,3631,2779,,,1709546372
12123697,3157,3908,,,,1709543151
12123698,,,,,,
12123699,,,,,,
12123700,,,,,,
12123701,,,,,,
12123702,,,,,,
12123703,,,,,,
12123704,,,,,,
12123705,,,,,,
12123706,,,,,,
12123707,,,,,,
12123708,,,,,,
12123709,,,,,,
12123710,,,,,,
12123711,,,,,,
12123712,,,,,,
12123713,,,,,,
12123736,,,,,,
12123806,,,,,,
12123807,1850,1309,1758,,,1709542836
12123808,1255,1252,,,,1709530139
12123809,,,,,,
12123810,859,496,,,,1709532788
12123811,2508,2309,,,,1709547179
12123812,1781,3849,,,,1709535067
12123813,1308,1819,,,,1709547922
12123814,1227,1144,,,,1709530102
12123815,1835,1647,,,,1709530862
12123816,1580,1823,,,,1709533829
12123817,1408,1942,,,,1709546865
12123818,1249,1251,,,,1709550748
12123819,1674,1430,,,,1709552279
12123821,3673,2124,,,,1709543293
12123822,2161,2893,,,,1709547435
12123823,1350,2520,,,,1709549355
12123826,5010,3997,,,,1709551960
12123827,,,,,,
12123828,,,,,,
12123829,,,,,,
12123830,,,,,,
12123831,,,,,,
12123832,,,,,,
12123833,,,,,,
12123834,,,,,,
12123835,,,,,,
12123836,,,,,,
12123837,,,,,,
12123838,,,,,,
12123839,,,,,,
12123840,,,,,,
12123841,,,,,,
12123842,,,,,,
12123843,,,,,,
12123844,,,,,,
12123845,,,,,,
12123846,,,,,,
12123847,,,,,,
12123848,,,,,,
12123849,,,,,,
12123850,,,,,,
12123851,,,,,,
12123852,,,,,,
12123853,,,,,,
12123854,,,,,,
12123855,,,,,,
12123856,,,,,,
12123857,,,,,,
12123858,,,,,,
12123889,2439,2352,,,,1709539147
12123890,3404,344,,,,1709550570
12123891,2148,2226,,,,1709536750
12123892,3938,2677,,,,1709546994
12123893,1934,3752,,,,1709537659
12123894,2539,2654,1007,,,1709534751
12123895,3097,2294,,,,1709559148
12123896,1713,1240,,,,1709554000
12123897,2260,2205,,,,1709531757
12123898,2387,3498,764,,,1709535326
12123899,3845,1701,814,,,1709545821
12123900,2473,3260,1062,,,1709557791
12123901,2167,1742,,,,1709549887
12123902,2337,2312,,,,1709544367
12123903,2763,2240,950,,,1709534057
12123904,1281,2629,921,,,1709554540
12123929,2837,2202,964,,,1709562443
12123930,1590,1427,,,,1709549566
12123931,2859,1885,1283,,,1709548856
12123932,1721,1896,,,,1709542886
12123933,1647,4031,,,,1709553686
12123934,2051,2635,,,,1709537947
12123935,1871,2430,,,,1709547935
12123936,3080,1953,934,,,1709551116
12123937,1603,1958,,,,1709553385
12123938,2394,2974,,,,1709553381
12123939,1397,2466,,,,1709537672
12123940,4038,2279,860,,,1709542963
12123941,3664,2698,,,,1709560272
12123942,4080,2999,,,,1709540130
12123943,1382,1386,,,,1709542403
12123944,1520,2123,,,,1709554370
12123945,3842,2317,,,,1709559566
12123946,2735,3590,,,,1709551452
12123947,2888,1787,,,,1709539088
12123948,2242,3170,1171,,,1709541823
12123949,4966,2446,1152,,,1709544003
12123950,1957,3001,1323,,,1709550257
12123951,1421,1955,,,,1709545906
12123952,1755,1769,796,,,1709539485
12123953,2806,2582,,,,1709551075
12123954,1698,1751,,,,1709545479
12123955,1643,1848,,,,1709549167
12123956,2758,2708,,,,1709544392
12123957,2297,3213,,,,1709554849
12123958,1777,2972,,,,1709543432
12123959,2221,3213,,,,1709556736
12123960,1971,2182,,,,1709553185
12123961,2614,2089,,,,1709487063
12123962,2403,2828,850,,,1709495344
12123963,,,,,,
12123964,2620,2379,,,,1709492999
12123965,2386,2581,,,,1709493503
12123966,2046,3583,1452,,,1709489962
12123967,1917,2337,,,,1709494098
12123968,2476,3272,1066,,,1709488684
12123973,3848,4297,,,,1709547350
12124004,2179,2790,,,,1709549893
12124011,,,,,,
12124015,2464,4868,,,,1709558845
12124016,3096,5679,,,,1709558112
12124017,3247,7042,,,,1709555738
12124018,2171,3474,,,,1709545785
12124019,3831,3831,755,,,1709551074
12124020,2898,2561,,,,1709551605
12124021,2295,2353,,,,1709545649
12124022,2923,2911,,,,1709552772
12124046,,,,,,
12124047,,,,,,
12124048,,,,,,
12124049,,,,,,
12124050,,,,,,
12124051,,,,,,
12124052,,,,,,
12124053,,,,,,
12124054,,,,,,
12124055,,,,,,
12124056,,,,,,
12124057,,,,,,
12124058,,,,,,
12124059,,,,,,
12124060,,,,,,
12124061,,,,,,
12124084,,,,,,
12124085,,,,,,
12124087,,,,,,
12124089,,,,,,
12124090,,,,,,
12124091,,,,,,
12124093,,,,,,
12124094,,,,,,
12124127,2742,1656,,,,1709556951
12124128,3266,2077,928,,,1709564061
12124129,1931,1982,,,,1709561211
12124130,1958,2186,,,,1709556054
12124131,,,,,,
12124132,,,,,,
12124133,,,,,,
12124134,2328,2048,,,,1709556422
12124135,3629,1600,883,,,1709564536
12124138,,,,,,
12124139,,,,,,
12124140,,,,,,
12124141,,,,,,
12124142,,,,,,
12124143,,,,,,
12124144,,,,,,
12124145,,,,,,
12124146,,,,,,
12124147,,,,,,
12124148,,,,,,
12124149,,,,,,
12124150,,,,,,
12124153,,,,,,
12124154,,,,,,
12124164,,,,,,
12124165,,,,,,
12124166,,,,,,
12124167,,,,,,
12124168,,,,,,
12124169,,,,,,
12124170,,,,,,
12124171,,,,,,
12124172,,,,,,
12124173,,,,,,
12124174,,,,,,
12124175,,,,,,
12124176,,,,,,
12124177,,,,,,
12124249,1863,2285,,,,1709554327
12124256,3115,3039,4049,,,1709549653
12124257,1895,2267,,,,1709550796
12124259,1627,2367,,,,1709545019
12124264,1831,4550,,,,1709556090
12124265,3493,2561,2836,,,1709565105
12124266,2313,3349,2375,,,1709560393
12124269,2048,2818,,,,1709545361
12124270,4097,2932,2995,,,1709555336
12124287,,,,,,
12124288,,,,,,
12124289,,,,,,
12124290,,,,,,
12124291,,,,,,
12124292,,,,,,
12124293,,,,,,
12124294,,,,,,
12124295,,,,,,
12124296,,,,,,
12124297,,,,,,
12124298,,,,,,
12124299,,,,,,
12124300,,,,,,
12124366,3716,2525,,,,1709562620
12124374,,,,,,
12124375,,,,,,
12124376,,,,,,
12124377,,,,,,
12124378,,,,,,
12124379,,,,,,
12124380,,,,,,
12124381,,,,,,
12124382,,,,,,
12124383,,,,,,
12124384,,,,,,
12124385,,,,,,
12124386,,,,,,
12124427,,,,,,
12124481,,,,,,
12124532,2044,2969,2879,,,1709558423
12124607,,,,,,
12124620,1756,2343,,,,1709555634
12124638,1893,2588,1704,,,1709561913
12124641,,,,,,
12124643,,,,,,
12124645,,,,,,
12124646,,,,,,
12124647,,,,,,
12124653,,,,,,
12124657,,,,,,
12124659,,,,,,
12124665,,,,,,
12124680,4274,2567,,,,1709562369
12124681,2651,1881,,,,1709561192
12124684,4320,2924,,,,1709562851
12124760,,,,,,
12124761,,,,,,
12124762,,,,,,
12124763,,,,,,
12124765,,,,,,
12124766,,,,,,
12124769,,,,,,
12124772,,,,,,
12124773,,,,,,
12124775,,,,,,
12125953,3338,1845,,,,1709571659
12125954,1865,1952,,,,1709570834
12125955,2003,2396,1401,,,1709567642
12143168,,,,,,
12143169,,,,,,
12143170,,,,,,
12143171,,,,,,
12143172,,,,,,
12143173,,,,,,
12143174,,,,,,
12143175,,,,,,
12143176,,,,,,
12143177,,,,,,
12143178,,,,,,
12143179,,,,,,
12143180,,,,,,
12143181,,,,,,
12143182,,,,,,
12143183,,,,,,
12143184,,,,,,
12143185,,,,,,
12143186,,,,,,
12143187,,,,,,
12143188,,,,,,
12143189,,,,,,
12143190,,,,,,
12087308,3404,4619,,,,1709500124
12087313,3836,2022,2157,,,1709522767
12087945,3128,1360,3163,,,1709508606
12088030,2682,2161,4178,,,1709479855
12121109,1780,1522,,,,1709476809
12121124,2551,2134,,,,1709470307
12121126,1317,2279,,,,1709470379
12121172,,,,,,
12121174,,,,,,
12121178,,,,,,
12121182,,,,,,
12121187,,,,,,
12121194,,,,,,
12121197,,,,,,
12121199,,,,,,
12121274,,,,,,
12121326,,,,,,
12121328,,,,,,
12121329,,,,,,
12121334,,,,,,
12121338,,,,,,
12121341,,,,,,
12121347,,,,,,
12121350,,,,,,
12121364,,,,,,
12121365,,,,,,
12121366,,,,,,
12121367,,,,,,
12121368,,,,,,
12121369,,,,,,
12121370,,,,,,
12121372,,,,,,
12121373,,,,,,
12121374,,,,,,
12121375,,,,,,
12121378,,,,,,
12121379,,,,,,
12121380,,,,,,
12121381,,,,,,
12121383,,,,,,
12121384,,,,,,
12121385,,,,,,
12121386,,,,,,
12121389,,,,,,
12121390,,,,,,
12121391,,,,,,
12121393,,,,,,
12121394,,,,,,
12121395,,,,,,
12121396,,,,,,
12121397,2782,1922,858,,,1709473181
12121400,2353,2257,667,,,1709482936
12121401,891,1024,,,,1709475511
12121402,2449,3435,,,,1709474135
12121403,2498,3394,956,,,1709481475
12121406,4438,1831,687,,,1709489382
12121407,2839,2740,,,,1709479489
12121411,1796,2846,,,,1709473102
12121412,1121,2230,,,,1709468727
12121553,2958,2470,,,,1709474839
12121554,2245,2099,1826,,,1709488374
12121555,1889,1599,1697,,,1709481496
12121588,1853,2754,,,,1709474881
12121589,2238,2006,3342,,,1709491594
12121590,2910,1681,,,,1709494056
12121591,2207,2478,,,,1709497867
